시작_대여소_ID,시작_대여소명,시간_시,전체_건수
ST-1056,고덕2동_005_1,9,2
ST-1056,고덕2동_005_1,10,1
ST-1056,고덕2동_005_1,13,2
ST-1056,고덕2동_005_1,14,1
ST-1056,고덕2동_005_1,15,1
ST-1056,고덕2동_005_1,16,2
ST-1058,고덕1동_005_1,6,4
ST-1058,고덕1동_005_1,7,4
ST-1058,고덕1동_005_1,8,3
ST-1058,고덕1동_005_1,9,1
ST-1058,고덕1동_005_1,10,3
ST-1058,고덕1동_005_1,11,3
ST-1058,고덕1동_005_1,14,2
ST-1058,고덕1동_005_1,15,2
ST-1058,고덕1동_005_1,16,5
ST-1058,고덕1동_005_1,17,1
ST-1058,고덕1동_005_1,18,5
ST-1058,고덕1동_005_1,19,7
ST-1058,고덕1동_005_1,20,1
ST-1058,고덕1동_005_1,21,1
ST-1058,고덕1동_005_1,23,2
ST-1059,고덕1동_093_1,2,2
ST-1059,고덕1동_093_1,6,4
ST-1059,고덕1동_093_1,7,10
ST-1059,고덕1동_093_1,8,3
ST-1059,고덕1동_093_1,9,2
ST-1059,고덕1동_093_1,10,2
ST-1059,고덕1동_093_1,11,1
ST-1059,고덕1동_093_1,12,2
ST-1059,고덕1동_093_1,13,2
ST-1059,고덕1동_093_1,17,2
ST-1059,고덕1동_093_1,18,10
ST-1059,고덕1동_093_1,19,2
ST-1059,고덕1동_093_1,20,2
ST-1059,고덕1동_093_1,21,2
ST-1059,고덕1동_093_1,22,4
ST-1061,천호1동_023_1,0,6
ST-1061,천호1동_023_1,1,1
ST-1061,천호1동_023_1,2,3
ST-1061,천호1동_023_1,5,1
ST-1061,천호1동_023_1,6,8
ST-1061,천호1동_023_1,7,17
ST-1061,천호1동_023_1,8,27
ST-1061,천호1동_023_1,9,6
ST-1061,천호1동_023_1,10,10
ST-1061,천호1동_023_1,11,5
ST-1061,천호1동_023_1,12,13
ST-1061,천호1동_023_1,13,16
ST-1061,천호1동_023_1,14,20
ST-1061,천호1동_023_1,15,13
ST-1061,천호1동_023_1,16,18
ST-1061,천호1동_023_1,17,12
ST-1061,천호1동_023_1,18,30
ST-1061,천호1동_023_1,19,42
ST-1061,천호1동_023_1,20,26
ST-1061,천호1동_023_1,21,19
ST-1061,천호1동_023_1,22,21
ST-1061,천호1동_023_1,23,8
ST-1062,공항동_004_1,1,5
ST-1062,공항동_004_1,2,5
ST-1062,공항동_004_1,4,2
ST-1062,공항동_004_1,5,3
ST-1062,공항동_004_1,6,5
ST-1062,공항동_004_1,7,13
ST-1062,공항동_004_1,8,32
ST-1062,공항동_004_1,9,16
ST-1062,공항동_004_1,10,7
ST-1062,공항동_004_1,11,1
ST-1062,공항동_004_1,12,8
ST-1062,공항동_004_1,13,7
ST-1062,공항동_004_1,14,7
ST-1062,공항동_004_1,15,10
ST-1062,공항동_004_1,16,3
ST-1062,공항동_004_1,17,29
ST-1062,공항동_004_1,18,18
ST-1062,공항동_004_1,19,21
ST-1062,공항동_004_1,20,15
ST-1062,공항동_004_1,21,20
ST-1062,공항동_004_1,22,8
ST-1062,공항동_004_1,23,11
ST-1063,가양1동_016_1,6,4
ST-1063,가양1동_016_1,7,16
ST-1063,가양1동_016_1,8,48
ST-1063,가양1동_016_1,9,17
ST-1063,가양1동_016_1,10,10
ST-1063,가양1동_016_1,11,29
ST-1063,가양1동_016_1,12,23
ST-1063,가양1동_016_1,13,17
ST-1063,가양1동_016_1,14,14
ST-1063,가양1동_016_1,15,17
ST-1063,가양1동_016_1,16,28
ST-1063,가양1동_016_1,17,38
ST-1063,가양1동_016_1,18,45
ST-1063,가양1동_016_1,19,47
ST-1063,가양1동_016_1,20,24
ST-1063,가양1동_016_1,21,20
ST-1063,가양1동_016_1,22,34
ST-1063,가양1동_016_1,23,5
ST-1064,발산1동_056_1,2,2
ST-1064,발산1동_056_1,6,9
ST-1064,발산1동_056_1,7,41
ST-1064,발산1동_056_1,8,36
ST-1064,발산1동_056_1,9,12
ST-1064,발산1동_056_1,10,7
ST-1064,발산1동_056_1,11,3
ST-1064,발산1동_056_1,12,31
ST-1064,발산1동_056_1,13,15
ST-1064,발산1동_056_1,14,24
ST-1064,발산1동_056_1,15,15
ST-1064,발산1동_056_1,16,28
ST-1064,발산1동_056_1,17,38
ST-1064,발산1동_056_1,18,69
ST-1064,발산1동_056_1,19,20
ST-1064,발산1동_056_1,20,14
ST-1064,발산1동_056_1,21,5
ST-1064,발산1동_056_1,22,14
ST-1064,발산1동_056_1,23,1
ST-1065,가양1동_016_2,0,28
ST-1065,가양1동_016_2,1,10
ST-1065,가양1동_016_2,2,3
ST-1065,가양1동_016_2,3,3
ST-1065,가양1동_016_2,4,1
ST-1065,가양1동_016_2,5,3
ST-1065,가양1동_016_2,6,17
ST-1065,가양1동_016_2,7,29
ST-1065,가양1동_016_2,8,56
ST-1065,가양1동_016_2,9,30
ST-1065,가양1동_016_2,10,22
ST-1065,가양1동_016_2,11,15
ST-1065,가양1동_016_2,12,26
ST-1065,가양1동_016_2,13,29
ST-1065,가양1동_016_2,14,32
ST-1065,가양1동_016_2,15,38
ST-1065,가양1동_016_2,16,23
ST-1065,가양1동_016_2,17,39
ST-1065,가양1동_016_2,18,70
ST-1065,가양1동_016_2,19,56
ST-1065,가양1동_016_2,20,58
ST-1065,가양1동_016_2,21,39
ST-1065,가양1동_016_2,22,47
ST-1065,가양1동_016_2,23,34
ST-1067,가양2동_001_1,5,6
ST-1067,가양2동_001_1,6,9
ST-1067,가양2동_001_1,7,12
ST-1067,가양2동_001_1,8,38
ST-1067,가양2동_001_1,9,18
ST-1067,가양2동_001_1,10,9
ST-1067,가양2동_001_1,11,9
ST-1067,가양2동_001_1,12,7
ST-1067,가양2동_001_1,13,12
ST-1067,가양2동_001_1,14,10
ST-1067,가양2동_001_1,15,11
ST-1067,가양2동_001_1,16,12
ST-1067,가양2동_001_1,17,9
ST-1067,가양2동_001_1,18,9
ST-1067,가양2동_001_1,19,13
ST-1067,가양2동_001_1,20,14
ST-1067,가양2동_001_1,21,8
ST-1067,가양2동_001_1,22,5
ST-1067,가양2동_001_1,23,3
ST-1069,화곡6동_027_1,0,6
ST-1069,화곡6동_027_1,2,2
ST-1069,화곡6동_027_1,3,1
ST-1069,화곡6동_027_1,4,3
ST-1069,화곡6동_027_1,5,4
ST-1069,화곡6동_027_1,6,13
ST-1069,화곡6동_027_1,7,43
ST-1069,화곡6동_027_1,8,69
ST-1069,화곡6동_027_1,9,25
ST-1069,화곡6동_027_1,10,7
ST-1069,화곡6동_027_1,11,8
ST-1069,화곡6동_027_1,12,10
ST-1069,화곡6동_027_1,13,13
ST-1069,화곡6동_027_1,14,7
ST-1069,화곡6동_027_1,15,10
ST-1069,화곡6동_027_1,16,17
ST-1069,화곡6동_027_1,17,19
ST-1069,화곡6동_027_1,18,40
ST-1069,화곡6동_027_1,19,22
ST-1069,화곡6동_027_1,20,11
ST-1069,화곡6동_027_1,21,7
ST-1069,화곡6동_027_1,22,9
ST-107,성수1가1동_008_1,0,4
ST-107,성수1가1동_008_1,8,3
ST-107,성수1가1동_008_1,9,3
ST-107,성수1가1동_008_1,12,1
ST-107,성수1가1동_008_1,13,3
ST-107,성수1가1동_008_1,14,3
ST-107,성수1가1동_008_1,15,6
ST-107,성수1가1동_008_1,16,4
ST-107,성수1가1동_008_1,17,5
ST-107,성수1가1동_008_1,18,13
ST-107,성수1가1동_008_1,19,19
ST-107,성수1가1동_008_1,20,10
ST-107,성수1가1동_008_1,21,8
ST-107,성수1가1동_008_1,22,4
ST-1070,송파1동_014_1,0,2
ST-1070,송파1동_014_1,1,2
ST-1070,송파1동_014_1,2,4
ST-1070,송파1동_014_1,3,2
ST-1070,송파1동_014_1,4,2
ST-1070,송파1동_014_1,5,2
ST-1070,송파1동_014_1,6,2
ST-1070,송파1동_014_1,7,3
ST-1070,송파1동_014_1,8,17
ST-1070,송파1동_014_1,9,12
ST-1070,송파1동_014_1,10,9
ST-1070,송파1동_014_1,11,6
ST-1070,송파1동_014_1,12,12
ST-1070,송파1동_014_1,13,14
ST-1070,송파1동_014_1,14,9
ST-1070,송파1동_014_1,15,10
ST-1070,송파1동_014_1,16,13
ST-1070,송파1동_014_1,17,24
ST-1070,송파1동_014_1,18,18
ST-1070,송파1동_014_1,19,15
ST-1070,송파1동_014_1,20,11
ST-1070,송파1동_014_1,21,9
ST-1070,송파1동_014_1,22,28
ST-1070,송파1동_014_1,23,10
ST-1072,가락2동_002_1,7,2
ST-1072,가락2동_002_1,8,7
ST-1072,가락2동_002_1,9,5
ST-1072,가락2동_002_1,10,1
ST-1072,가락2동_002_1,11,2
ST-1072,가락2동_002_1,12,1
ST-1072,가락2동_002_1,15,4
ST-1072,가락2동_002_1,16,9
ST-1072,가락2동_002_1,17,7
ST-1072,가락2동_002_1,18,2
ST-1072,가락2동_002_1,19,4
ST-1072,가락2동_002_1,20,2
ST-1072,가락2동_002_1,21,2
ST-1072,가락2동_002_1,22,2
ST-1075,문정1동_017_1,6,2
ST-1075,문정1동_017_1,7,2
ST-1075,문정1동_017_1,9,4
ST-1075,문정1동_017_1,10,1
ST-1075,문정1동_017_1,11,4
ST-1075,문정1동_017_1,12,6
ST-1075,문정1동_017_1,13,1
ST-1075,문정1동_017_1,15,1
ST-1075,문정1동_017_1,16,4
ST-1075,문정1동_017_1,17,1
ST-1075,문정1동_017_1,18,6
ST-1075,문정1동_017_1,19,2
ST-1075,문정1동_017_1,20,6
ST-1075,문정1동_017_1,21,8
ST-1075,문정1동_017_1,22,2
ST-1075,문정1동_017_1,23,4
ST-1077,가락2동_018_1,0,2
ST-1077,가락2동_018_1,6,2
ST-1077,가락2동_018_1,7,1
ST-1077,가락2동_018_1,8,17
ST-1077,가락2동_018_1,9,7
ST-1077,가락2동_018_1,10,5
ST-1077,가락2동_018_1,15,2
ST-1077,가락2동_018_1,16,2
ST-1077,가락2동_018_1,17,4
ST-1077,가락2동_018_1,18,2
ST-1077,가락2동_018_1,19,3
ST-1077,가락2동_018_1,20,7
ST-1077,가락2동_018_1,21,3
ST-1077,가락2동_018_1,22,2
ST-1077,가락2동_018_1,23,1
ST-1078,오금동_007_1,0,4
ST-1078,오금동_007_1,1,2
ST-1078,오금동_007_1,2,2
ST-1078,오금동_007_1,5,2
ST-1078,오금동_007_1,6,3
ST-1078,오금동_007_1,7,2
ST-1078,오금동_007_1,8,14
ST-1078,오금동_007_1,9,5
ST-1078,오금동_007_1,10,3
ST-1078,오금동_007_1,11,11
ST-1078,오금동_007_1,12,13
ST-1078,오금동_007_1,13,13
ST-1078,오금동_007_1,14,16
ST-1078,오금동_007_1,15,8
ST-1078,오금동_007_1,16,10
ST-1078,오금동_007_1,17,2
ST-1078,오금동_007_1,18,4
ST-1078,오금동_007_1,19,14
ST-1078,오금동_007_1,20,4
ST-1078,오금동_007_1,21,17
ST-1078,오금동_007_1,22,5
ST-1078,오금동_007_1,23,4
ST-1079,방이1동_021_1,0,2
ST-1079,방이1동_021_1,5,2
ST-1079,방이1동_021_1,6,9
ST-1079,방이1동_021_1,7,7
ST-1079,방이1동_021_1,8,10
ST-1079,방이1동_021_1,9,4
ST-1079,방이1동_021_1,10,6
ST-1079,방이1동_021_1,11,4
ST-1079,방이1동_021_1,12,5
ST-1079,방이1동_021_1,13,3
ST-1079,방이1동_021_1,14,2
ST-1079,방이1동_021_1,15,1
ST-1079,방이1동_021_1,16,6
ST-1079,방이1동_021_1,17,4
ST-1079,방이1동_021_1,18,16
ST-1079,방이1동_021_1,19,12
ST-1079,방이1동_021_1,20,2
ST-1079,방이1동_021_1,21,8
ST-1079,방이1동_021_1,22,3
ST-1079,방이1동_021_1,23,2
ST-108,성수1가1동_029_1,8,7
ST-108,성수1가1동_029_1,9,9
ST-108,성수1가1동_029_1,10,3
ST-108,성수1가1동_029_1,11,1
ST-108,성수1가1동_029_1,13,5
ST-108,성수1가1동_029_1,14,7
ST-108,성수1가1동_029_1,15,2
ST-108,성수1가1동_029_1,16,5
ST-108,성수1가1동_029_1,17,20
ST-108,성수1가1동_029_1,18,15
ST-108,성수1가1동_029_1,19,9
ST-108,성수1가1동_029_1,20,1
ST-1081,송파1동_030_1,0,2
ST-1081,송파1동_030_1,2,2
ST-1081,송파1동_030_1,6,2
ST-1081,송파1동_030_1,7,9
ST-1081,송파1동_030_1,8,11
ST-1081,송파1동_030_1,9,10
ST-1081,송파1동_030_1,10,6
ST-1081,송파1동_030_1,11,6
ST-1081,송파1동_030_1,12,9
ST-1081,송파1동_030_1,13,11
ST-1081,송파1동_030_1,14,11
ST-1081,송파1동_030_1,15,7
ST-1081,송파1동_030_1,16,8
ST-1081,송파1동_030_1,17,12
ST-1081,송파1동_030_1,18,19
ST-1081,송파1동_030_1,19,9
ST-1081,송파1동_030_1,20,15
ST-1081,송파1동_030_1,21,8
ST-1081,송파1동_030_1,22,7
ST-1082,장지동_007_1,7,5
ST-1082,장지동_007_1,8,3
ST-1082,장지동_007_1,9,4
ST-1082,장지동_007_1,10,1
ST-1082,장지동_007_1,11,1
ST-1082,장지동_007_1,12,4
ST-1082,장지동_007_1,13,2
ST-1082,장지동_007_1,21,3
ST-1082,장지동_007_1,22,1
ST-1083,풍납1동_003_1,0,16
ST-1083,풍납1동_003_1,1,2
ST-1083,풍납1동_003_1,2,2
ST-1083,풍납1동_003_1,3,4
ST-1083,풍납1동_003_1,5,4
ST-1083,풍납1동_003_1,6,1
ST-1083,풍납1동_003_1,7,20
ST-1083,풍납1동_003_1,8,38
ST-1083,풍납1동_003_1,9,7
ST-1083,풍납1동_003_1,10,10
ST-1083,풍납1동_003_1,11,11
ST-1083,풍납1동_003_1,12,17
ST-1083,풍납1동_003_1,13,4
ST-1083,풍납1동_003_1,14,12
ST-1083,풍납1동_003_1,15,9
ST-1083,풍납1동_003_1,16,19
ST-1083,풍납1동_003_1,17,18
ST-1083,풍납1동_003_1,18,45
ST-1083,풍납1동_003_1,19,46
ST-1083,풍납1동_003_1,20,37
ST-1083,풍납1동_003_1,21,13
ST-1083,풍납1동_003_1,22,29
ST-1083,풍납1동_003_1,23,10
ST-1084,문정1동_003_1,1,1
ST-1084,문정1동_003_1,3,1
ST-1084,문정1동_003_1,7,5
ST-1084,문정1동_003_1,8,19
ST-1084,문정1동_003_1,9,6
ST-1084,문정1동_003_1,10,5
ST-1084,문정1동_003_1,11,4
ST-1084,문정1동_003_1,12,8
ST-1084,문정1동_003_1,13,7
ST-1084,문정1동_003_1,14,5
ST-1084,문정1동_003_1,15,2
ST-1084,문정1동_003_1,16,5
ST-1084,문정1동_003_1,17,5
ST-1084,문정1동_003_1,18,11
ST-1084,문정1동_003_1,19,4
ST-1084,문정1동_003_1,20,10
ST-1084,문정1동_003_1,21,14
ST-1084,문정1동_003_1,22,2
ST-1084,문정1동_003_1,23,4
ST-1085,문정2동_017_1,7,2
ST-1085,문정2동_017_1,8,4
ST-1085,문정2동_017_1,11,3
ST-1085,문정2동_017_1,12,5
ST-1085,문정2동_017_1,13,3
ST-1085,문정2동_017_1,14,3
ST-1085,문정2동_017_1,15,5
ST-1085,문정2동_017_1,16,3
ST-1085,문정2동_017_1,17,9
ST-1085,문정2동_017_1,18,6
ST-1085,문정2동_017_1,19,6
ST-1085,문정2동_017_1,20,2
ST-1085,문정2동_017_1,21,2
ST-1085,문정2동_017_1,22,5
ST-1085,문정2동_017_1,23,2
ST-1086,오륜동_001_1,5,1
ST-1086,오륜동_001_1,7,3
ST-1086,오륜동_001_1,8,10
ST-1086,오륜동_001_1,9,19
ST-1086,오륜동_001_1,10,3
ST-1086,오륜동_001_1,11,10
ST-1086,오륜동_001_1,12,2
ST-1086,오륜동_001_1,13,3
ST-1086,오륜동_001_1,14,9
ST-1086,오륜동_001_1,15,1
ST-1086,오륜동_001_1,16,10
ST-1086,오륜동_001_1,17,14
ST-1086,오륜동_001_1,18,16
ST-1086,오륜동_001_1,19,13
ST-1086,오륜동_001_1,20,4
ST-1086,오륜동_001_1,21,2
ST-1086,오륜동_001_1,22,4
ST-1087,오륜동_001_2,0,2
ST-1087,오륜동_001_2,3,2
ST-1087,오륜동_001_2,7,4
ST-1087,오륜동_001_2,8,1
ST-1087,오륜동_001_2,9,2
ST-1087,오륜동_001_2,10,1
ST-1087,오륜동_001_2,12,2
ST-1087,오륜동_001_2,13,3
ST-1087,오륜동_001_2,14,9
ST-1087,오륜동_001_2,15,7
ST-1087,오륜동_001_2,16,7
ST-1087,오륜동_001_2,17,5
ST-1087,오륜동_001_2,18,6
ST-1087,오륜동_001_2,19,3
ST-1087,오륜동_001_2,20,3
ST-1087,오륜동_001_2,21,7
ST-1087,오륜동_001_2,22,4
ST-1088,잠실2동_018_1,0,2
ST-1088,잠실2동_018_1,2,2
ST-1088,잠실2동_018_1,5,7
ST-1088,잠실2동_018_1,6,8
ST-1088,잠실2동_018_1,7,19
ST-1088,잠실2동_018_1,8,14
ST-1088,잠실2동_018_1,9,11
ST-1088,잠실2동_018_1,10,2
ST-1088,잠실2동_018_1,11,6
ST-1088,잠실2동_018_1,12,3
ST-1088,잠실2동_018_1,13,1
ST-1088,잠실2동_018_1,14,5
ST-1088,잠실2동_018_1,15,11
ST-1088,잠실2동_018_1,16,3
ST-1088,잠실2동_018_1,17,2
ST-1088,잠실2동_018_1,18,11
ST-1088,잠실2동_018_1,19,4
ST-1088,잠실2동_018_1,20,5
ST-1088,잠실2동_018_1,21,5
ST-1088,잠실2동_018_1,22,11
ST-1088,잠실2동_018_1,23,6
ST-1089,오금동_038_1,8,8
ST-1089,오금동_038_1,9,3
ST-1089,오금동_038_1,10,6
ST-1089,오금동_038_1,11,5
ST-1089,오금동_038_1,12,15
ST-1089,오금동_038_1,13,5
ST-1089,오금동_038_1,14,11
ST-1089,오금동_038_1,15,3
ST-1089,오금동_038_1,16,5
ST-1089,오금동_038_1,17,4
ST-1089,오금동_038_1,18,13
ST-1089,오금동_038_1,19,5
ST-1089,오금동_038_1,20,3
ST-1089,오금동_038_1,21,14
ST-1089,오금동_038_1,22,4
ST-109,성수1가2동_001_1,0,4
ST-109,성수1가2동_001_1,7,7
ST-109,성수1가2동_001_1,8,9
ST-109,성수1가2동_001_1,9,8
ST-109,성수1가2동_001_1,10,4
ST-109,성수1가2동_001_1,11,9
ST-109,성수1가2동_001_1,12,12
ST-109,성수1가2동_001_1,13,9
ST-109,성수1가2동_001_1,14,5
ST-109,성수1가2동_001_1,15,10
ST-109,성수1가2동_001_1,16,11
ST-109,성수1가2동_001_1,17,32
ST-109,성수1가2동_001_1,18,42
ST-109,성수1가2동_001_1,19,20
ST-109,성수1가2동_001_1,20,22
ST-109,성수1가2동_001_1,21,10
ST-109,성수1가2동_001_1,22,14
ST-109,성수1가2동_001_1,23,10
ST-1092,풍납2동_001_1,0,4
ST-1092,풍납2동_001_1,2,2
ST-1092,풍납2동_001_1,5,4
ST-1092,풍납2동_001_1,6,4
ST-1092,풍납2동_001_1,7,9
ST-1092,풍납2동_001_1,8,5
ST-1092,풍납2동_001_1,9,2
ST-1092,풍납2동_001_1,10,1
ST-1092,풍납2동_001_1,11,2
ST-1092,풍납2동_001_1,12,13
ST-1092,풍납2동_001_1,13,4
ST-1092,풍납2동_001_1,14,8
ST-1092,풍납2동_001_1,15,34
ST-1092,풍납2동_001_1,16,7
ST-1092,풍납2동_001_1,17,6
ST-1092,풍납2동_001_1,18,5
ST-1092,풍납2동_001_1,19,5
ST-1092,풍납2동_001_1,20,6
ST-1092,풍납2동_001_1,21,10
ST-1092,풍납2동_001_1,22,6
ST-1092,풍납2동_001_1,23,3
ST-1093,중화2동_027_1,0,2
ST-1093,중화2동_027_1,1,4
ST-1093,중화2동_027_1,2,2
ST-1093,중화2동_027_1,4,2
ST-1093,중화2동_027_1,5,2
ST-1093,중화2동_027_1,7,7
ST-1093,중화2동_027_1,8,9
ST-1093,중화2동_027_1,9,8
ST-1093,중화2동_027_1,10,6
ST-1093,중화2동_027_1,11,4
ST-1093,중화2동_027_1,12,1
ST-1093,중화2동_027_1,13,5
ST-1093,중화2동_027_1,14,4
ST-1093,중화2동_027_1,15,3
ST-1093,중화2동_027_1,16,9
ST-1093,중화2동_027_1,17,10
ST-1093,중화2동_027_1,18,7
ST-1093,중화2동_027_1,19,8
ST-1093,중화2동_027_1,20,15
ST-1093,중화2동_027_1,21,6
ST-1093,중화2동_027_1,22,10
ST-1093,중화2동_027_1,23,8
ST-1095,면목4동_020_1,0,2
ST-1095,면목4동_020_1,1,2
ST-1095,면목4동_020_1,2,3
ST-1095,면목4동_020_1,3,1
ST-1095,면목4동_020_1,5,1
ST-1095,면목4동_020_1,6,3
ST-1095,면목4동_020_1,7,3
ST-1095,면목4동_020_1,8,20
ST-1095,면목4동_020_1,9,6
ST-1095,면목4동_020_1,10,10
ST-1095,면목4동_020_1,11,9
ST-1095,면목4동_020_1,12,1
ST-1095,면목4동_020_1,13,4
ST-1095,면목4동_020_1,14,7
ST-1095,면목4동_020_1,15,4
ST-1095,면목4동_020_1,16,8
ST-1095,면목4동_020_1,17,4
ST-1095,면목4동_020_1,18,4
ST-1095,면목4동_020_1,19,6
ST-1095,면목4동_020_1,20,10
ST-1095,면목4동_020_1,21,7
ST-1095,면목4동_020_1,22,4
ST-1095,면목4동_020_1,23,3
ST-1096,면목5동_030_1,1,2
ST-1096,면목5동_030_1,9,2
ST-1096,면목5동_030_1,14,2
ST-1096,면목5동_030_1,16,1
ST-1096,면목5동_030_1,17,1
ST-1097,면목2동_013_1,1,4
ST-1097,면목2동_013_1,2,1
ST-1097,면목2동_013_1,3,1
ST-1097,면목2동_013_1,6,2
ST-1097,면목2동_013_1,7,10
ST-1097,면목2동_013_1,8,20
ST-1097,면목2동_013_1,10,6
ST-1097,면목2동_013_1,11,8
ST-1097,면목2동_013_1,12,6
ST-1097,면목2동_013_1,13,13
ST-1097,면목2동_013_1,14,3
ST-1097,면목2동_013_1,15,11
ST-1097,면목2동_013_1,16,4
ST-1097,면목2동_013_1,17,9
ST-1097,면목2동_013_1,18,17
ST-1097,면목2동_013_1,19,3
ST-1097,면목2동_013_1,20,8
ST-1097,면목2동_013_1,21,4
ST-1097,면목2동_013_1,22,3
ST-1097,면목2동_013_1,23,7
ST-1098,면목본동_011_1,0,6
ST-1098,면목본동_011_1,1,2
ST-1098,면목본동_011_1,2,2
ST-1098,면목본동_011_1,4,1
ST-1098,면목본동_011_1,5,1
ST-1098,면목본동_011_1,6,1
ST-1098,면목본동_011_1,7,6
ST-1098,면목본동_011_1,8,13
ST-1098,면목본동_011_1,9,8
ST-1098,면목본동_011_1,10,8
ST-1098,면목본동_011_1,11,5
ST-1098,면목본동_011_1,12,10
ST-1098,면목본동_011_1,13,14
ST-1098,면목본동_011_1,14,7
ST-1098,면목본동_011_1,15,12
ST-1098,면목본동_011_1,16,11
ST-1098,면목본동_011_1,17,11
ST-1098,면목본동_011_1,18,17
ST-1098,면목본동_011_1,19,9
ST-1098,면목본동_011_1,20,10
ST-1098,면목본동_011_1,21,12
ST-1098,면목본동_011_1,22,12
ST-1098,면목본동_011_1,23,6
ST-1099,상봉2동_019_1,0,6
ST-1099,상봉2동_019_1,1,3
ST-1099,상봉2동_019_1,2,3
ST-1099,상봉2동_019_1,7,2
ST-1099,상봉2동_019_1,8,6
ST-1099,상봉2동_019_1,10,4
ST-1099,상봉2동_019_1,11,4
ST-1099,상봉2동_019_1,12,8
ST-1099,상봉2동_019_1,13,10
ST-1099,상봉2동_019_1,14,8
ST-1099,상봉2동_019_1,15,7
ST-1099,상봉2동_019_1,16,10
ST-1099,상봉2동_019_1,17,14
ST-1099,상봉2동_019_1,18,7
ST-1099,상봉2동_019_1,19,13
ST-1099,상봉2동_019_1,20,14
ST-1099,상봉2동_019_1,21,8
ST-1099,상봉2동_019_1,22,12
ST-1099,상봉2동_019_1,23,15
ST-110,상암동_001_1,0,1
ST-110,상암동_001_1,1,1
ST-110,상암동_001_1,5,1
ST-110,상암동_001_1,6,4
ST-110,상암동_001_1,7,12
ST-110,상암동_001_1,8,19
ST-110,상암동_001_1,9,12
ST-110,상암동_001_1,10,4
ST-110,상암동_001_1,11,1
ST-110,상암동_001_1,12,4
ST-110,상암동_001_1,13,1
ST-110,상암동_001_1,15,1
ST-110,상암동_001_1,16,2
ST-110,상암동_001_1,17,4
ST-110,상암동_001_1,18,5
ST-110,상암동_001_1,19,2
ST-110,상암동_001_1,20,3
ST-110,상암동_001_1,21,7
ST-110,상암동_001_1,22,2
ST-1100,수유3동_016_1,1,2
ST-1100,수유3동_016_1,2,2
ST-1100,수유3동_016_1,3,4
ST-1100,수유3동_016_1,5,1
ST-1100,수유3동_016_1,6,5
ST-1100,수유3동_016_1,7,2
ST-1100,수유3동_016_1,8,4
ST-1100,수유3동_016_1,9,6
ST-1100,수유3동_016_1,11,3
ST-1100,수유3동_016_1,12,1
ST-1100,수유3동_016_1,13,4
ST-1100,수유3동_016_1,14,5
ST-1100,수유3동_016_1,15,3
ST-1100,수유3동_016_1,16,1
ST-1100,수유3동_016_1,17,5
ST-1100,수유3동_016_1,19,9
ST-1100,수유3동_016_1,20,4
ST-1100,수유3동_016_1,21,2
ST-1100,수유3동_016_1,22,4
ST-1100,수유3동_016_1,23,3
ST-1101,미아동_004_1,0,2
ST-1101,미아동_004_1,6,2
ST-1101,미아동_004_1,7,2
ST-1101,미아동_004_1,8,7
ST-1101,미아동_004_1,10,3
ST-1101,미아동_004_1,11,1
ST-1101,미아동_004_1,12,2
ST-1101,미아동_004_1,13,4
ST-1101,미아동_004_1,14,1
ST-1101,미아동_004_1,15,3
ST-1101,미아동_004_1,16,2
ST-1101,미아동_004_1,17,3
ST-1101,미아동_004_1,18,2
ST-1101,미아동_004_1,19,4
ST-1101,미아동_004_1,21,6
ST-1101,미아동_004_1,22,2
ST-1102,삼각산동_060_1,1,2
ST-1102,삼각산동_060_1,5,1
ST-1102,삼각산동_060_1,6,8
ST-1102,삼각산동_060_1,7,7
ST-1102,삼각산동_060_1,8,4
ST-1102,삼각산동_060_1,9,3
ST-1102,삼각산동_060_1,10,1
ST-1102,삼각산동_060_1,15,1
ST-1102,삼각산동_060_1,16,6
ST-1102,삼각산동_060_1,17,3
ST-1102,삼각산동_060_1,18,2
ST-1102,삼각산동_060_1,20,6
ST-1103,미아동_007_1,0,4
ST-1103,미아동_007_1,1,4
ST-1103,미아동_007_1,2,2
ST-1103,미아동_007_1,5,2
ST-1103,미아동_007_1,7,6
ST-1103,미아동_007_1,8,4
ST-1103,미아동_007_1,10,4
ST-1103,미아동_007_1,11,3
ST-1103,미아동_007_1,12,7
ST-1103,미아동_007_1,13,1
ST-1103,미아동_007_1,14,6
ST-1103,미아동_007_1,15,15
ST-1103,미아동_007_1,16,6
ST-1103,미아동_007_1,17,12
ST-1103,미아동_007_1,18,18
ST-1103,미아동_007_1,19,5
ST-1103,미아동_007_1,20,4
ST-1103,미아동_007_1,21,6
ST-1103,미아동_007_1,22,3
ST-1103,미아동_007_1,23,2
ST-1104,수유2동_010_1,0,2
ST-1104,수유2동_010_1,1,2
ST-1104,수유2동_010_1,2,3
ST-1104,수유2동_010_1,3,3
ST-1104,수유2동_010_1,5,2
ST-1104,수유2동_010_1,6,3
ST-1104,수유2동_010_1,7,1
ST-1104,수유2동_010_1,8,2
ST-1104,수유2동_010_1,9,5
ST-1104,수유2동_010_1,10,3
ST-1104,수유2동_010_1,11,2
ST-1104,수유2동_010_1,12,11
ST-1104,수유2동_010_1,13,5
ST-1104,수유2동_010_1,14,2
ST-1104,수유2동_010_1,15,4
ST-1104,수유2동_010_1,16,6
ST-1104,수유2동_010_1,17,8
ST-1104,수유2동_010_1,18,7
ST-1104,수유2동_010_1,19,5
ST-1104,수유2동_010_1,20,11
