대여소명,대여소_ID_num,지하철역_수_1km,학교_수_1km,위도,경도,경度
신길3동_033_2,1601,1.0,10.0,37.505455,126.906265,126.906265
양평1동_008_1,1602,3.0,8.0,37.52565,126.887817,126.887817
신길1동_005_1,1603,7.0,7.0,37.517563,126.916985,126.916985
양평2동_033_1,1604,4.0,13.0,37.534191,126.893013,126.893013
양평1동_020_1,1605,4.0,6.0,37.525726,126.886002,126.886002
여의동_035_1,1606,8.0,6.0,37.518509,126.934486,126.934486
여의동_037_1,1607,4.0,5.0,37.52071,126.939659,126.939659
영등포동_024_1,1608,4.0,7.0,37.518036,126.903648,126.903648
대림3동_017_1,1609,2.0,11.0,37.503841,126.896156,126.896156
대림1동_015_1,1610,3.0,13.0,37.491283,126.90802,126.90802
신길4동_004_1,1611,4.0,15.0,37.505089,126.913345,126.913345
양평1동_011_1,1612,3.0,9.0,37.528488,126.891647,126.891647
문래동_025_1,1613,3.0,7.0,37.518002,126.884598,126.884598
영등포본동_039_1,1614,3.0,9.0,37.514702,126.91214,126.91214
영등포동_039_1,1615,4.0,5.0,37.523415,126.905403,126.905403
신길6동_018_1,1616,2.0,17.0,37.495823,126.908356,126.908356
갈현1동_014_1,1617,3.0,15.0,37.623608,126.916885,126.916885
응암2동_050_1,1618,2.0,9.0,37.596127,126.919624,126.919624
상도1동_001_1,1619,4.0,10.0,37.504444,126.950256,126.950256
항동_001_2,1620,3.0,8.0,37.483891,126.822182,126.822182
항동_005_1,1621,2.0,8.0,37.483376,126.822479,126.822479
구의2동_004_1,1622,2.0,12.0,37.548969,127.093529,127.093529
공항동_049_1,1623,6.0,9.0,37.560684,126.819183,126.819183
발산1동_071_1,1624,2.0,11.0,37.557373,126.823326,126.823326
석촌동_015_1,1625,5.0,8.0,37.507172,127.101242,127.101242
성수1가2동_005_2,1626,4.0,11.0,37.551414,127.044754,127.044754
중계1동_002_1,1627,2.0,23.0,37.654083,127.071953,127.071953
삼성2동_007_1,1628,8.0,4.0,37.512642,127.051567,127.051567
세곡동_075_1,1629,0.0,1.0,37.460724,127.102875,127.102875
청담동_001_1,1630,2.0,2.0,37.527962,127.051628,127.051628
신길3동_026_1,1631,1.0,13.0,37.504566,126.910233,126.910233
상일1동_004_1,1632,0.0,10.0,37.545818,127.166885,127.166885
청룡동_032_1,1633,2.0,13.0,37.481632,126.947189,126.947189
중곡3동_013_1,1634,2.0,6.0,37.56628,127.077477,127.077477
목5동_059_1,1635,2.0,9.0,37.533157,126.884087,126.884087
소공동_002_4,1636,9.0,15.0,37.563396,126.968941,126.968941
"면목3,8동_026_1",1637,2.0,9.0,37.583332,127.08355,127.08355
일원1동_018_2,1638,2.0,8.0,37.490879,127.087959,127.087959
쌍문4동_007_1,1639,0.0,16.0,37.658546,127.027679,127.027679
문래동_008_1,1640,4.0,6.0,37.516155,126.894615,126.894615
신사동_020_1,1641,5.0,9.0,37.486752,126.922722,126.922722
양평1동_027_2,1642,4.0,6.0,37.52195,126.890495,126.890495
양재2동_040_3,1643,0.0,0.0,37.4543,127.042831,127.042831
상일1동_069_1,1644,2.0,10.0,37.553612,127.172035,127.172035
개봉2동_005_1,1645,1.0,10.0,37.493858,126.856468,126.856468
"금호2,3가동_003_1",1646,7.0,13.0,37.555073,127.01989,127.01989
방화1동_040_1,1647,5.0,10.0,37.566929,126.816841,126.816841
공항동_037_2,1648,6.0,9.0,37.560593,126.820847,126.820847
"중계2,3동_046_2",1649,3.0,20.0,37.643044,127.062134,127.062134
신대방2동_011_1,1650,6.0,16.0,37.496521,126.914925,126.914925
상봉1동_003_2,1651,5.0,12.0,37.600254,127.091713,127.091713
공릉1동_011_1,1652,5.0,9.0,37.619656,127.081467,127.081467
고덕1동_035_1,1653,1.0,13.0,37.558857,127.151489,127.151489
자양2동_021_2,1654,2.0,10.0,37.532936,127.075806,127.075806
원효로2동_025_4,1655,4.0,5.0,37.532005,126.955559,126.955559
일원1동_016_1,1656,3.0,9.0,37.493706,127.079994,127.079994
세곡동_011_1,1657,0.0,4.0,37.472679,127.10376,127.10376
일원본동_042_1,1658,1.0,8.0,37.482761,127.080421,127.080421
당산2동_017_1,1659,5.0,7.0,37.526386,126.902756,126.902756
역삼1동_037_1,1660,1.0,7.0,37.495243,127.039375,127.039375
가양1동_016_8,1661,3.0,6.0,37.559746,126.824387,126.824387
행운동_003_2,1662,2.0,11.0,37.477528,126.962769,126.962769
신사동_003_1,1663,1.0,15.0,37.482048,126.915245,126.915245
합정동_001_1,1664,3.0,2.0,37.550068,126.9048,126.9048
내곡동_006_2,1665,1.0,2.0,37.452,127.053917,127.053917
방이2동_005_1,1666,5.0,6.0,37.517078,127.112328,127.112328
오금동_012_1,1667,5.0,11.0,37.510727,127.130402,127.130402
가락2동_061_1,1668,5.0,12.0,37.498062,127.134613,127.134613
신정2동_026_1,1669,3.0,10.0,37.522141,126.878059,126.878059
영등포동_002_1,1670,5.0,7.0,37.525852,126.903282,126.903282
서빙고동_010_1,1671,1.0,5.0,37.525295,126.995834,126.995834
역삼1동_012_2,1672,8.0,5.0,37.509785,127.04277,127.04277
방화2동_046_1,1673,4.0,11.0,37.571087,126.807541,126.807541
발산1동_007_2,1674,4.0,10.0,37.559059,126.827049,126.827049
발산1동_007_4,1675,4.0,10.0,37.559311,126.827438,126.827438
화곡2동_028_1,1676,3.0,8.0,37.531822,126.854622,126.854622
우장산동_044_1,1677,2.0,15.0,37.555454,126.837517,126.837517
문래동_003_2,1678,4.0,7.0,37.518738,126.895576,126.895576
자양2동_016_1,1679,1.0,7.0,37.528793,127.084633,127.084633
구로5동_050_1,1680,4.0,10.0,37.501263,126.891182,126.891182
시흥2동_001_2,1681,0.0,13.0,37.45192,126.913757,126.913757
독산1동_070_1,1683,2.0,7.0,37.462376,126.891792,126.891792
공릉1동_040_2,1684,4.0,10.0,37.625275,127.072884,127.072884
남가좌1동_008_1,1685,1.0,8.0,37.575043,126.917366,126.917366
월곡1동_008_1,1686,3.0,11.0,37.606239,127.03466,127.03466
여의동_006_2,1687,5.0,6.0,37.52338,126.927597,126.927597
대흥동_030_1,1688,8.0,10.0,37.55352,126.936951,126.936951
도림동_002_3,1689,2.0,10.0,37.505016,126.898537,126.898537
신길4동_023_1,1690,4.0,14.0,37.506012,126.915886,126.915886
영등포본동_014_1,1691,6.0,9.0,37.512833,126.917633,126.917633
황학동_017_1,1692,7.0,15.0,37.571621,127.022041,127.022041
면목5동_030_4,1693,2.0,7.0,37.579845,127.08242,127.08242
망원1동_005_1,1694,0.0,2.0,37.555576,126.896889,126.896889
신내1동_073_1,1695,3.0,19.0,37.603043,127.100502,127.100502
세곡동_047_1,1696,0.0,4.0,37.470814,127.089699,127.089699
상일2동_001_1,1697,2.0,12.0,37.557404,127.176537,127.176537
상일2동_007_3,1698,2.0,14.0,37.557072,127.17514,127.17514
영등포본동_023_1,1699,3.0,11.0,37.510933,126.910225,126.910225
시흥4동_011_1,1700,0.0,7.0,37.458942,126.90593,126.90593
시흥4동_001_1,1701,0.0,7.0,37.458382,126.908073,126.908073
시흥4동_012_1,1702,0.0,7.0,37.462723,126.907219,126.907219
독산2동_005_1,1703,0.0,6.0,37.463223,126.903572,126.903572
상계1동_058_1,1704,2.0,10.0,37.678513,127.051743,127.051743
오금동_070_1,1705,5.0,12.0,37.498272,127.134865,127.134865
잠실본동_035_1,1706,2.0,9.0,37.501171,127.085167,127.085167
위례동_013_3,1707,0.0,10.0,37.482636,127.139923,127.139923
양평1동_013_1,1708,3.0,13.0,37.527084,126.89138,126.89138
양평2동_006_1,1709,2.0,11.0,37.539726,126.890366,126.890366
상봉1동_003_3,1710,6.0,13.0,37.597809,127.088448,127.088448
상봉2동_027_1,1711,6.0,8.0,37.593544,127.08979,127.08979
사직동_009_9,1712,5.0,16.0,37.568836,126.969551,126.969551
한강로동_025_2,1713,5.0,2.0,37.527035,126.966179,126.966179
개포2동_004_2,1714,5.0,18.0,37.486423,127.059319,127.059319
개포2동_003_3,1715,5.0,19.0,37.486706,127.060501,127.060501
개포2동_003_4,1716,5.0,17.0,37.486076,127.059219,127.059219
둔촌1동_001_2,1718,4.0,13.0,37.519604,127.13871,127.13871
영등포동_019_1,1719,4.0,5.0,37.530079,126.905708,126.905708
독산1동_012_2,1720,2.0,10.0,37.459366,126.88678,126.88678
시흥1동_003_3,1721,1.0,7.0,37.457035,126.894325,126.894325
반포본동_005_1,1722,3.0,9.0,37.502094,126.99147,126.99147
안암동_006_1,1723,4.0,11.0,37.58625,127.030952,127.030952
마천1동_020_1,1724,1.0,4.0,37.492222,127.156593,127.156593
거여1동_020_1,1725,2.0,10.0,37.495358,127.139473,127.139473
위례동_020_1,1726,2.0,8.0,37.488686,127.152267,127.152267
위례동_016_2,1727,1.0,7.0,37.487148,127.153282,127.153282
당산2동_001_3,1728,6.0,9.0,37.528263,126.896629,126.896629
오륜동_009_1,1729,3.0,13.0,37.518692,127.139061,127.139061
거여2동_017_1,1730,2.0,8.0,37.494556,127.15081,127.15081
신내1동_001_1,1731,3.0,5.0,37.612724,127.11306,127.11306
가양1동_020_2,1732,1.0,7.0,37.569027,126.839882,126.839882
가양1동_036_1,1733,2.0,17.0,37.567245,126.850388,126.850388
발산1동_007_5,1734,3.0,15.0,37.557915,126.832977,126.832977
염창동_003_1,1735,2.0,8.0,37.550858,126.872337,126.872337
방화2동_024_1,1736,7.0,4.0,37.561546,126.807083,126.807083
남현동_008_1,1737,2.0,8.0,37.476398,126.976837,126.976837
오류1동_038_1,1738,2.0,5.0,37.493828,126.839073,126.839073
당산2동_025_1,1739,4.0,9.0,37.533421,126.902237,126.902237
신내1동_059_1,1740,3.0,15.0,37.604286,127.097366,127.097366
신내1동_059_2,1741,3.0,15.0,37.604462,127.097412,127.097412
상계9동_024_1,1742,1.0,15.0,37.66674,127.063889,127.063889
공릉2동_002_4,1743,1.0,7.0,37.628136,127.086258,127.086258
응암1동_038_1,1744,3.0,5.0,37.599545,126.926537,126.926537
문정2동_021_1,1745,5.0,6.0,37.48996,127.111961,127.111961
양평1동_003_1,1746,2.0,8.0,37.523842,126.881561,126.881561
대림1동_013_1,1747,2.0,14.0,37.494846,126.900291,126.900291
여의동_004_1,1748,2.0,0.0,37.531055,126.92421,126.92421
신정7동_021_1,1749,2.0,11.0,37.514122,126.860405,126.860405
신정6동_028_1,1750,2.0,8.0,37.511742,126.873833,126.873833
서초2동_041_1,1751,2.0,8.0,37.485737,127.033157,127.033157
가산동_005_1,1752,3.0,6.0,37.480175,126.876801,126.876801
공항동_057_1,1753,2.0,9.0,37.556763,126.818695,126.818695
상일2동_001_2,1754,1.0,8.0,37.553028,127.180756,127.180756
창4동_038_1,1755,4.0,15.0,37.65242,127.052292,127.052292
"면목3,8동_028_1",1756,2.0,9.0,37.586864,127.095322,127.095322
여의동_006_4,1757,2.0,4.0,37.524578,126.935806,126.935806
길음1동_016_1,1758,1.0,17.0,37.61208,127.02198,127.02198
월계2동_021_1,1759,0.0,16.0,37.630005,127.044098,127.044098
문정2동_044_3,1760,3.0,3.0,37.486271,127.114769,127.114769
상암동_024_4,1761,2.0,6.0,37.5812,126.88958,126.88958
서강동_009_1,1762,7.0,11.0,37.549854,126.932037,126.932037
공덕동_002_1,1763,3.0,16.0,37.550159,126.960526,126.960526
상암동_042_2,1764,0.0,5.0,37.578922,126.882164,126.882164
염리동_021_1,1765,8.0,21.0,37.551529,126.946693,126.946693
연남동_029_2,1766,4.0,11.0,37.563065,126.921494,126.921494
신길7동_007_1,1767,6.0,19.0,37.507641,126.92308,126.92308
공덕동_007_1,1768,6.0,18.0,37.54892,126.959518,126.959518
상암동_025_2,1769,5.0,9.0,37.576492,126.898674,126.898674
아현동_013_1,1770,6.0,20.0,37.552353,126.951477,126.951477
문정2동_044_5,1771,3.0,4.0,37.483524,127.116837,127.116837
문정2동_004_1,1772,4.0,5.0,37.477097,127.123703,127.123703
석촌동_040_1,1773,1.0,12.0,37.497932,127.096756,127.096756
문정2동_031_1,1774,4.0,3.0,37.486336,127.113747,127.113747
위례동_014_2,1775,1.0,10.0,37.486607,127.141991,127.141991
위례동_013_4,1776,1.0,9.0,37.487183,127.141747,127.141747
신길7동_009_1,1777,5.0,14.0,37.504494,126.921951,126.921951
잠실3동_006_1,1778,3.0,9.0,37.516335,127.093803,127.093803
화곡3동_040_1,1779,2.0,18.0,37.546619,126.836235,126.836235
발산1동_056_2,1780,3.0,14.0,37.558235,126.82576,126.82576
등촌1동_016_1,1781,2.0,14.0,37.551884,126.863571,126.863571
청룡동_017_1,1782,2.0,12.0,37.479092,126.949417,126.949417
신사동_026_1,1783,6.0,11.0,37.488571,126.921387,126.921387
오류1동_039_1,1784,2.0,6.0,37.494991,126.84185,126.84185
가산동_004_4,1785,2.0,6.0,37.476368,126.880836,126.880836
신촌동_024_2,1786,7.0,11.0,37.555496,126.93634,126.93634
신길6동_009_1,1787,7.0,15.0,37.499828,126.919945,126.919945
성수1가1동_009_1,1788,3.0,8.0,37.541275,127.048492,127.048492
성수2가3동_004_2,1789,2.0,6.0,37.543324,127.059715,127.059715
위례동_028_1,1790,0.0,11.0,37.484554,127.149193,127.149193
오륜동_002_4,1791,1.0,9.0,37.52597,127.11821,127.11821
망우본동_004_1,1792,1.0,15.0,37.600643,127.10405,127.10405
염리동_031_1,1793,6.0,16.0,37.545685,126.94677,126.94677
서초3동_026_1,1794,3.0,5.0,37.492889,127.002647,127.002647
당산2동_001_4,1796,5.0,9.0,37.529152,126.894478,126.894478
구의3동_006_1,1797,2.0,7.0,37.539192,127.098015,127.098015
구로5동_016_1,1798,1.0,9.0,37.500965,126.88237,126.88237
"상계6,7동_042_1",1799,3.0,22.0,37.64806,127.062393,127.062393
합정동_025_1,1800,3.0,3.0,37.545296,126.917648,126.917648
서강동_029_1,1801,4.0,5.0,37.547588,126.924644,126.924644
신길3동_027_1,1802,1.0,10.0,37.503803,126.903419,126.903419
아현동_002_1,1803,5.0,24.0,37.551849,126.954781,126.954781
대흥동_013_1,1804,5.0,17.0,37.556011,126.940346,126.940346
망우본동_001_1,1805,3.0,12.0,37.606552,127.107086,127.107086
망우본동_025_1,1806,3.0,10.0,37.609241,127.106209,127.106209
"면목3,8동_015_1",1807,2.0,10.0,37.589737,127.094193,127.094193
창4동_009_1,1808,3.0,13.0,37.658989,127.049736,127.049736
충현동_037_2,1809,6.0,23.0,37.561848,126.964149,126.964149
불광2동_008_1,1810,2.0,8.0,37.627945,126.919769,126.919769
가산동_010_1,1811,3.0,5.0,37.477398,126.888779,126.888779
신길3동_021_1,1812,2.0,9.0,37.506573,126.901131,126.901131
양평1동_001_2,1813,4.0,5.0,37.525566,126.885841,126.885841
발산1동_004_3,1814,0.0,5.0,37.549263,126.816742,126.816742
독산1동_086_1,1815,2.0,8.0,37.461395,126.890038,126.890038
홍은2동_025_1,1816,0.0,11.0,37.576756,126.928276,126.928276
망우본동_003_2,1817,2.0,13.0,37.604057,127.107254,127.107254
신내1동_019_1,1818,2.0,2.0,37.617271,127.108543,127.108543
오류2동_004_1,1819,2.0,8.0,37.48859,126.824783,126.824783
석관동_049_1,1820,2.0,8.0,37.606651,127.056183,127.056183
석관동_049_2,1821,4.0,7.0,37.602898,127.058479,127.058479
도림동_018_1,1822,2.0,6.0,37.509476,126.8993,126.8993
대림3동_019_1,1823,4.0,10.0,37.502083,126.893188,126.893188
대림3동_001_1,1824,2.0,11.0,37.503006,126.893829,126.893829
성수1가2동_005_3,1825,3.0,10.0,37.551403,127.046364,127.046364
성수2가3동_012_1,1826,3.0,5.0,37.547535,127.066826,127.066826
성수2가3동_012_2,1827,4.0,5.0,37.54808,127.064613,127.064613
정릉4동_006_1,1828,2.0,15.0,37.615669,127.008766,127.008766
종암동_046_1,1829,2.0,11.0,37.601089,127.033318,127.033318
신정1동_006_1,1830,3.0,11.0,37.521641,126.865555,126.865555
신정3동_062_3,1831,0.0,14.0,37.50922,126.837158,126.837158
개포2동_025_1,1832,6.0,14.0,37.489296,127.06617,127.06617
도봉2동_001_5,1833,4.0,9.0,37.681255,127.050476,127.050476
충현동_013_1,1834,5.0,15.0,37.56599,126.966072,126.966072
필동_004_1,1835,9.0,8.0,37.559692,126.996483,126.996483
중림동_004_1,1836,9.0,20.0,37.559376,126.964142,126.964142
후암동_024_1,1837,4.0,10.0,37.552406,126.982018,126.982018
개봉1동_043_1,1838,1.0,9.0,37.495552,126.856979,126.856979
이태원1동_006_2,1839,3.0,3.0,37.53439,126.994972,126.994972
진관동_014_1,1840,1.0,4.0,37.634701,126.917358,126.917358
목1동_010_1,1841,3.0,10.0,37.526245,126.865784,126.865784
영등포동_054_1,1842,5.0,8.0,37.517693,126.914299,126.914299
여의동_051_2,1844,7.0,2.0,37.522434,126.922714,126.922714
연희동_066_2,1845,3.0,9.0,37.563557,126.928276,126.928276
"상계6,7동_060_3",1846,3.0,18.0,37.642555,127.060387,127.060387
상도2동_027_1,1847,3.0,7.0,37.501575,126.945908,126.945908
사당2동_007_1,1848,3.0,10.0,37.49815,126.983688,126.983688
신사동_024_1,1849,4.0,5.0,37.519169,127.018974,127.018974
오류2동_018_3,1850,0.0,5.0,37.477154,126.839859,126.839859
염창동_064_1,1851,2.0,9.0,37.552216,126.870224,126.870224
오륜동_002_5,1852,3.0,8.0,37.524715,127.117439,127.117439
신길7동_001_2,1853,8.0,14.0,37.513592,126.925934,126.925934
풍납1동_002_2,1854,3.0,6.0,37.534882,127.115227,127.115227
위례동_014_3,1855,0.0,11.0,37.482944,127.140442,127.140442
사직동_009_10,1858,7.0,6.0,37.569931,126.976433,126.976433
응암2동_005_1,1859,1.0,7.0,37.595867,126.923492,126.923492
대치2동_010_1,1860,3.0,4.0,37.507671,127.060173,127.060173
신사동_019_2,1861,1.0,8.0,37.525723,127.025887,127.025887
대치2동_001_3,1862,4.0,8.0,37.50972,127.066795,127.066795
목2동_006_2,1863,3.0,10.0,37.546848,126.872772,126.872772
원효로1동_019_1,1864,9.0,10.0,37.537861,126.965652,126.965652
한강로동_035_1,1865,5.0,4.0,37.524693,126.968224,126.968224
청파동_016_1,1866,6.0,14.0,37.547337,126.970383,126.970383
서빙고동_018_1,1867,2.0,4.0,37.517941,126.983704,126.983704
가양2동_002_1,1868,2.0,19.0,37.562508,126.852753,126.852753
명일1동_008_1,1869,4.0,15.0,37.551426,127.144211,127.144211
방배본동_031_1,1870,3.0,10.0,37.498173,126.984482,126.984482
상일1동_024_1,1871,2.0,13.0,37.556553,127.165878,127.165878
구로2동_001_4,1872,2.0,6.0,37.500755,126.877083,126.877083
신정7동_003_1,1873,1.0,9.0,37.510975,126.869843,126.869843
목4동_014_1,1874,1.0,12.0,37.532803,126.86393,126.86393
"종로1,2,3,4가동_003_8",1875,5.0,8.0,37.575714,126.980507,126.980507
창5동_005_2,1876,3.0,15.0,37.652954,127.037544,127.037544
창2동_014_3,1877,2.0,8.0,37.643246,127.031601,127.031601
도봉1동_009_1,1878,3.0,5.0,37.687508,127.042633,127.042633
등촌1동_003_1,1879,2.0,17.0,37.560196,126.854912,126.854912
증산동_004_1,1880,5.0,9.0,37.579048,126.901352,126.901352
논현2동_002_1,1881,5.0,6.0,37.52211,127.036461,127.036461
상계5동_048_1,1882,3.0,12.0,37.667679,127.068253,127.068253
천호2동_008_1,1883,1.0,3.0,37.548164,127.122574,127.122574
용답동_021_1,1884,3.0,4.0,37.561687,127.061516,127.061516
대흥동_013_2,1885,8.0,12.0,37.555054,126.937569,126.937569
목4동_016_1,1886,1.0,10.0,37.532543,126.868729,126.868729
등촌3동_001_3,1887,2.0,10.0,37.564182,126.840279,126.840279
월계2동_043_1,1888,0.0,20.0,37.625149,127.049934,127.049934
신길1동_001_1,1889,9.0,11.0,37.513824,126.920937,126.920937
오류2동_001_1,1890,3.0,10.0,37.49091,126.829651,126.829651
목1동_010_2,1891,3.0,11.0,37.526531,126.864456,126.864456
신대방2동_020_1,1892,6.0,11.0,37.493042,126.92363,126.92363
흑석동_033_1,1893,1.0,6.0,37.506828,126.966736,126.966736
충현동_037_3,1894,9.0,22.0,37.559425,126.963058,126.963058
역삼1동_029_1,1895,9.0,3.0,37.505703,127.029198,127.029198
역삼1동_061_1,1896,3.0,7.0,37.491074,127.036194,127.036194
목1동_037_1,1897,2.0,9.0,37.523628,126.875244,126.875244
"중계2,3동_030_1",1898,2.0,25.0,37.648628,127.069183,127.069183
삼성1동_023_2,1899,4.0,7.0,37.51292,127.056427,127.056427
삼성1동_023_3,1900,3.0,5.0,37.509991,127.058472,127.058472
남가좌2동_021_1,1901,0.0,10.0,37.576019,126.926834,126.926834
홍은2동_025_2,1902,0.0,10.0,37.577168,126.929062,126.929062
역삼2동_050_1,1903,3.0,4.0,37.497753,127.038574,127.038574
"상계6,7동_005_1",1904,3.0,21.0,37.652294,127.061348,127.061348
신대방2동_033_1,1905,6.0,16.0,37.495823,126.917816,126.917816
가양3동_001_1,1906,2.0,13.0,37.56036,126.862762,126.862762
방학1동_050_1,1907,1.0,12.0,37.662991,127.038643,127.038643
신정4동_015_1,1908,3.0,11.0,37.523254,126.864906,126.864906
성수2가3동_006_4,1909,2.0,6.0,37.546978,127.057968,127.057968
성수2가3동_008_1,1910,3.0,9.0,37.545559,127.053368,127.053368
월계1동_036_1,1911,4.0,9.0,37.61985,127.063103,127.063103
중계4동_011_1,1912,1.0,15.0,37.65694,127.078049,127.078049
구로2동_001_5,1913,2.0,6.0,37.50127,126.876785,126.876785
염창동_087_1,1914,3.0,12.0,37.550648,126.866165,126.866165
진관동_076_1,1915,1.0,8.0,37.634068,126.925392,126.925392
역촌동_048_1,1916,1.0,9.0,37.603542,126.906723,126.906723
가양1동_012_14,1917,5.0,7.0,37.563648,126.834541,126.834541
방화3동_002_1,1918,2.0,11.0,37.576252,126.817345,126.817345
신월2동_009_1,1919,2.0,13.0,37.521881,126.851753,126.851753
대흥동_004_2,1920,6.0,19.0,37.550343,126.945801,126.945801
풍납2동_044_1,1921,2.0,8.0,37.52618,127.11676,127.11676
오륜동_035_1,1922,5.0,10.0,37.510643,127.131676,127.131676
"상계3,4동_010_2",1923,1.0,2.0,37.670738,127.07962,127.07962
원효로1동_018_1,1924,7.0,9.0,37.535778,126.962212,126.962212
가양1동_012_15,1925,2.0,6.0,37.569809,126.828575,126.828575
남영동_001_2,1926,5.0,11.0,37.54039,126.973495,126.973495
연희동_042_1,1927,0.0,7.0,37.57914,126.934509,126.934509
신촌동_024_3,1928,6.0,12.0,37.556877,126.936035,126.936035
풍납1동_009_1,1929,3.0,6.0,37.539139,127.12162,127.12162
영등포본동_020_3,1930,4.0,10.0,37.516693,126.908073,126.908073
서림동_023_1,1931,2.0,11.0,37.472202,126.933907,126.933907
서초3동_009_1,1932,2.0,9.0,37.482853,127.005974,127.005974
가양1동_016_9,1933,4.0,11.0,37.559486,126.831314,126.831314
신월1동_013_2,1934,1.0,13.0,37.536427,126.833412,126.833412
암사1동_043_1,1935,3.0,13.0,37.547966,127.135162,127.135162
오륜동_002_6,1936,1.0,10.0,37.527653,127.119301,127.119301
중계4동_002_1,1937,1.0,14.0,37.658688,127.077591,127.077591
신정6동_017_1,1938,3.0,13.0,37.51897,126.869965,126.869965
오륜동_002_7,1939,4.0,13.0,37.519196,127.132622,127.132622
오륜동_002_8,1940,3.0,13.0,37.51796,127.131783,127.131783
가락본동_038_1,1942,4.0,11.0,37.497555,127.114944,127.114944
둔촌1동_001_3,1943,2.0,10.0,37.523281,127.146133,127.146133
제기동_037_1,1944,4.0,12.0,37.582657,127.031967,127.031967
서초1동_033_2,1945,1.0,3.0,37.480118,127.021805,127.021805
길음2동_001_1,1946,2.0,10.0,37.60696,127.02607,127.02607
원효로1동_012_1,1947,6.0,10.0,37.539303,126.970505,126.970505
신정3동_062_4,1948,0.0,15.0,37.511585,126.84156,126.84156
여의동_024_1,1949,5.0,6.0,37.525394,126.930458,126.930458
필동_003_1,1950,8.0,8.0,37.560925,126.990662,126.990662
삼전동_039_1,1951,2.0,8.0,37.503017,127.09214,127.09214
목1동_037_2,1952,2.0,9.0,37.52367,126.875671,126.875671
삼성1동_006_1,1953,3.0,3.0,37.519737,127.057678,127.057678
용신동_036_1,1954,6.0,7.0,37.578171,127.0317,127.0317
중앙동_022_1,1955,1.0,12.0,37.485065,126.95546,126.95546
공릉1동_070_1,1956,4.0,10.0,37.627808,127.069618,127.069618
중화2동_033_1,1957,5.0,11.0,37.603184,127.074135,127.074135
구산동_060_1,1958,0.0,15.0,37.61705,126.906586,126.906586
신정3동_010_1,1959,0.0,15.0,37.509712,126.84417,126.84417
신길1동_008_1,1960,9.0,12.0,37.513199,126.923523,126.923523
신길1동_030_1,1961,9.0,11.0,37.5135,126.920868,126.920868
방학1동_004_1,1962,1.0,8.0,37.669224,127.044418,127.044418
이문1동_013_1,1963,4.0,2.0,37.596397,127.067764,127.067764
하계1동_043_1,1964,1.0,14.0,37.636459,127.072769,127.072769
창4동_048_1,1965,2.0,12.0,37.645645,127.054596,127.054596
창4동_038_2,1966,4.0,15.0,37.652657,127.053093,127.053093
대치2동_046_1,1967,5.0,7.0,37.496658,127.069382,127.069382
일원1동_012_3,1968,1.0,9.0,37.494045,127.086784,127.086784
신월2동_033_1,1969,1.0,16.0,37.517059,126.848488,126.848488
방배3동_026_1,1970,1.0,7.0,37.473423,126.997772,126.997772
방배3동_026_2,1971,1.0,7.0,37.476917,127.006111,127.006111
구로2동_001_6,1972,1.0,5.0,37.505196,126.87619,126.87619
삼양동_016_1,1973,4.0,12.0,37.624912,127.019791,127.019791
도곡1동_004_1,1974,2.0,12.0,37.48661,127.045509,127.045509
당산2동_003_1,1975,4.0,9.0,37.53363,126.901459,126.901459
구의1동_011_1,1976,1.0,17.0,37.538033,127.083557,127.083557
수궁동_038_2,1977,2.0,10.0,37.491795,126.825005,126.825005
신월7동_015_1,1978,0.0,13.0,37.516998,126.838318,126.838318
공릉2동_002_5,1979,1.0,5.0,37.635735,127.10585,127.10585
송천동_010_1,1980,4.0,14.0,37.62302,127.021866,127.021866
고척1동_023_2,1981,2.0,10.0,37.501087,126.860458,126.860458
고척1동_027_1,1982,2.0,9.0,37.498013,126.860985,126.860985
독산1동_039_1,1983,1.0,6.0,37.467541,126.892822,126.892822
방학3동_001_3,1984,0.0,11.0,37.663349,127.030457,127.030457
용신동_018_1,1985,4.0,9.0,37.574261,127.035454,127.035454
서교동_033_1,1987,8.0,13.0,37.55505,126.936264,126.936264
신월3동_006_1,1988,0.0,11.0,37.533047,126.829956,126.829956
영등포본동_011_1,1989,4.0,7.0,37.51157,126.913979,126.913979
진관동_090_1,1990,0.0,11.0,37.628342,126.933815,126.933815
충현동_036_3,1991,9.0,15.0,37.562336,126.969093,126.969093
길음2동_002_2,1992,2.0,14.0,37.608849,127.028458,127.028458
영등포동_053_2,1993,4.0,8.0,37.517918,126.912598,126.912598
성수1가1동_029_3,1994,2.0,8.0,37.542557,127.044235,127.044235
제기동_030_1,1995,4.0,8.0,37.579948,127.035324,127.035324
대치2동_036_1,1996,3.0,9.0,37.498615,127.068314,127.068314
논현1동_006_1,1997,7.0,2.0,37.51281,127.026367,127.026367
천호2동_005_1,1998,5.0,7.0,37.541466,127.130257,127.130257
신월1동_014_1,1999,0.0,11.0,37.532547,126.830803,126.830803
동화동_011_1,2000,7.0,18.0,37.561043,127.018211,127.018211
"상계3,4동_005_1",2001,2.0,6.0,37.667519,127.079163,127.079163
당산1동_009_1,2002,5.0,6.0,37.521954,126.895508,126.895508
아현동_004_2,2003,4.0,23.0,37.556778,126.949341,126.949341
방이2동_006_1,2004,7.0,5.0,37.512375,127.108223,127.108223
신월2동_006_1,2005,2.0,7.0,37.523994,126.842133,126.842133
내곡동_007_2,2006,0.0,0.0,37.434746,127.065948,127.065948
