"기준_날짜","집계_기준","기준_시간","시작_대여소","시작_대여소명","종료_대여소","종료_대여소명","전체건수","전체_이용_분","전체_이용_거리"
"20240717","출발시간","1300","ST-124","사직동_009_3","ST-1823","무악동_001_1","1","10","2040"
"20240717","출발시간","1300","ST-1249","등촌3동_064_1","ST-522","우장산동_010_2","1","19","2024"
"20240717","출발시간","1300","ST-126","명동_001_1","ST-1791","회현동_003_3","1","11","1520"
"20240717","출발시간","1300","ST-1263","군자동_035_1","ST-394","장안1동_013_1","1","10","895"
"20240717","출발시간","1300","ST-1286","중계2,3동_015_1","ST-2754","상계6,7동_060_1","1","6","528"
"20240717","출발시간","1300","ST-3277","용답동_017_2","ST-3267","용답동_006_1","1","11","1636"
"20240717","출발시간","1300","ST-3288","상계2동_031_2","ST-2085","중계2,3동_011_1","1","10","1873"
"20240717","도착시간","1300","ST-1615","한강로동_010_1","ST-1615","한강로동_010_1","1","5","880"
"20240717","도착시간","1300","ST-1645","공항동_030_1","ST-2993","발산1동_056_2","1","5","929"
"20240717","도착시간","1300","ST-1649","영등포동_025_1","ST-1677","당산1동_020_1","1","66","1760"
"20240717","도착시간","1300","ST-1657","위례동_014_1","ST-1579","위례동_040_1","1","6","1170"
"20240717","도착시간","1300","ST-1660","자양3동_013_1","ST-2466","성수1가2동_001_2","1","11","2060"
"20240717","도착시간","1300","ST-1661","자양4동_009_1","ST-1661","자양4동_009_1","1","56","1088"
"20240717","도착시간","1300","ST-1663","자양1동_017_1","ST-3003","성수2가3동_004_2","1","15","2408"
"20240717","출발시간","1300","ST-768","양재1동_018_1","ST-1165","양재1동_019_1","1","2","510"
"20240717","출발시간","1300","ST-82","성산2동_012_2","ST-82","성산2동_012_2","1","28","788"
"20240717","출발시간","1300","ST-839","송파2동_007_1","ST-1184","수서동_019_1","1","13","2178"
"20240717","출발시간","1300","ST-891","잠실6동_001_7","ST-1681","잠실6동_001_3","1","3","660"
"20240717","출발시간","1300","ST-892","방이1동_009_1","ST-1857","방이1동_015_2","1","10","990"
"20240717","출발시간","1300","ST-894","잠실4동_027_3","ST-542","잠실4동_003_4","1","5","840"
"20240717","출발시간","1300","ST-9","서교동_024_1","ST-211","망원2동_022_1","1","10","1460"
"20240717","출발시간","1300","ST-903","문정2동_044_11","ST-2984","문정2동_044_5","1","1","320"
"20240717","출발시간","1300","ST-91","상암동_029_2","ST-86","상암동_026_5","1","4","540"
"20240717","도착시간","1300","ST-1251","가양1동_020_1","ST-1708","가양1동_012_1","1","13","836"
"20240717","도착시간","1300","ST-1254","방화1동_043_1","ST-1254","방화1동_043_1","1","12","1240"
"20240717","도착시간","1300","ST-1263","군자동_035_1","ST-445","군자동_032_2","1","12","1230"
"20240717","도착시간","1300","ST-1280","월계1동_015_1","ST-600","월계1동_011_1","1","4","867"
"20240717","도착시간","1300","ST-1300","장안1동_070_1","ST-243","용답동_004_1","1","4","781"
"20240717","도착시간","1300","ST-1317","안암동_028_1","ST-2273","제기동_048_1","1","6","850"
"20240717","도착시간","1300","ST-1320","양평1동_028_1","ST-418","당산1동_003_1","1","20","1010"
"20240717","도착시간","1300","ST-1332","상봉2동_014_1","ST-942","면목5동_008_1","1","7","1282"
"20240717","도착시간","1300","ST-134","명동_001_2","ST-2525","을지로동_002_2","1","5","1417"
"20240717","도착시간","1300","ST-1351","등촌3동_001_1","ST-1351","등촌3동_001_1","1","53","1080"
"20240717","도착시간","1300","ST-1352","발산1동_065_1","ST-2040","가양1동_012_8","1","10","1670"
"20240717","도착시간","1300","ST-1360","도곡1동_013_1","ST-1574","개포3동_028_1","1","21","4463"
"20240717","도착시간","1300","ST-1365","논현1동_003_2","ST-1555","잠원동_050_1","1","10","1300"
"20240717","도착시간","1300","ST-1442","한강로동_030_1","ST-2924","한강로동_025_2","1","4","531"
"20240717","도착시간","1300","ST-1443","한강로동_025_1","ST-161","종로5,6가동_009_2","1","42","7282"
"20240717","도착시간","1300","ST-1446","이촌2동_003_1","ST-2177","한강로동_012_1","1","11","1310"
"20240717","도착시간","1300","ST-1455","안암동_013_1","ST-1347","안암동_018_1","1","5","634"
"20240717","도착시간","1300","ST-1476","상계10동_034_1","ST-2077","상계5동_001_1","1","10","1835"
"20240717","출발시간","1300","ST-130","삼청동_001_1","ST-118","사직동_001_1","1","7","1050"
"20240717","출발시간","1300","ST-1305","서초1동_017_1","ST-1553","서초3동_039_1","1","5","620"
"20240717","출발시간","1300","ST-1317","안암동_028_1","ST-1200","삼선동_010_1","1","17","3155"
"20240717","출발시간","1300","ST-132","종로1,2,3,4가동_003_3","ST-168","가회동_003_1","1","15","1784"
"20240717","출발시간","1300","ST-1332","상봉2동_014_1","ST-599","중화2동_012_2","1","4","535"
"20240717","출발시간","1300","ST-1334","상봉2동_033_1","ST-1625","회기동_004_1","1","22","2341"
"20240717","출발시간","1300","ST-1338","방화1동_048_1","ST-2031","가양1동_018_1","1","4","701"
"20240717","출발시간","1300","ST-1344","한남동_030_1","ST-360","행당1동_001_2","1","31","5185"
"20240717","출발시간","1300","ST-1370","둔촌2동_041_1","ST-1370","둔촌2동_041_1","1","110","1144"
"20240717","출발시간","1300","ST-1420","성내3동_030_1","ST-1078","오금동_007_1","1","10","2097"
"20240717","출발시간","1300","ST-1427","중곡4동_054_1","ST-386","중곡4동_017_1","1","3","470"
"20240717","출발시간","1300","ST-1429","화양동_008_1","ST-973","화양동_008_4","1","2","385"
"20240717","출발시간","1300","ST-145","종로1,2,3,4가동_005_1","ST-170","가회동_009_1","1","48","1863"
"20240717","출발시간","1300","ST-1474","공릉1동_031_1","ST-1474","공릉1동_031_1","1","26","3199"
"20240717","출발시간","1300","ST-148","명동_001_9","ST-155","종로1,2,3,4가동_004_3","1","7","1087"
"20240717","출발시간","1300","ST-1495","목5동_035_1","ST-1015","목5동_002_1","1","86","1360"
"20240717","출발시간","1300","ST-1495","목5동_035_1","ST-1496","목5동_028_1","1","3","657"
"20240717","출발시간","1300","ST-1495","목5동_035_1","ST-2773","목5동_013_1","1","65","1548"
"20240717","출발시간","1300","ST-150","종로1,2,3,4가동_005_2","ST-150","종로1,2,3,4가동_005_2","1","22","1527"
"20240717","출발시간","1300","ST-1504","신정7동_008_1","ST-2398","신정6동_026_2","1","9","1390"
"20240717","출발시간","1300","ST-1512","등촌1동_019_1","ST-1519","화곡6동_014_1","1","5","800"
"20240717","출발시간","1300","ST-1512","등촌1동_019_1","ST-2040","가양1동_012_8","1","16","2064"
"20240717","출발시간","1300","ST-1512","등촌1동_019_1","ST-2994","등촌1동_016_1","1","4","602"
"20240717","출발시간","1300","ST-1514","발산1동_062_1","ST-1064","발산1동_056_1","1","6","960"
"20240717","출발시간","1300","ST-1518","발산1동_057_2","ST-1514","발산1동_062_1","1","118","1074"
"20240717","출발시간","1300","ST-621","가산동_006_1","ST-2017","목1동_031_1","1","38","6263"
"20240717","출발시간","1300","ST-635","독산3동_048_1","ST-936","구로3동_034_2","1","6","381"
"20240717","출발시간","1300","ST-651","수유2동_027_2","ST-1104","수유2동_010_1","1","5","751"
"20240717","출발시간","1300","ST-66","여의동_006_16","ST-47","여의동_001_1","1","12","1095"
"20240717","출발시간","1300","ST-66","여의동_006_16","ST-55","여의동_006_11","1","2","360"
"20240717","출발시간","1300","ST-1831","고덕2동_001_2","ST-1058","고덕1동_005_1","1","5","607"
"20240717","출발시간","1300","ST-1833","명일2동_003_2","ST-2854","상일1동_069_1","1","11","1820"
"20240717","출발시간","1300","ST-185","소공동_001_8","ST-2845","소공동_002_4","1","",""
"20240717","출발시간","1300","ST-1855","문정1동_003_2","ST-2972","문정2동_044_3","1","5","810"
"20240717","출발시간","1300","ST-1869","가락1동_040_1","ST-1681","잠실6동_001_3","1","14","2671"
"20240717","도착시간","1300","ST-2005","신정1동_005_1","ST-3047","신정1동_006_1","1","6","1085"
"20240717","도착시간","1300","ST-2011","신정6동_002_1","ST-311","목1동_037_1","1","8","1114"
"20240717","도착시간","1300","ST-2013","신정7동_043_1","ST-2017","목1동_031_1","1","16","2485"
"20240717","도착시간","1300","ST-202","공덕동_078_1","ST-202","공덕동_078_1","1","42","10846"
"20240717","도착시간","1300","ST-1678","삼성동_004_1","ST-1678","삼성동_004_1","1","47","14120"
"20240717","도착시간","1300","ST-1678","삼성동_004_1","ST-733","신대방2동_007_3","1","16","3793"
"20240717","도착시간","1300","ST-1688","가양1동_016_3","ST-2889","방화1동_041_3","1","5","1007"
"20240717","도착시간","1300","ST-1708","가양1동_012_1","ST-2489","가양1동_001_1","1","6","724"
"20240717","도착시간","1300","ST-1742","사당3동_046_1","ST-923","사당2동_005_2","1","4","1090"
"20240717","도착시간","1300","ST-1760","군자동_014_2","ST-1760","군자동_014_2","1","23","1433"
"20240717","도착시간","1300","ST-177","숭인2동_005_2","ST-1198","왕십리도선동_027_1","1","10","1143"
"20240717","도착시간","1300","ST-1780","광희동_001_2","ST-198","신당동_004_1","1","8","980"
"20240717","도착시간","1300","ST-1781","신당동_005_2","ST-1781","신당동_005_2","1","75","7637"
"20240717","도착시간","1300","ST-1786","약수동_007_1","ST-1786","약수동_007_1","1","98","2843"
"20240717","도착시간","1300","ST-1804","삼청동_004_2","ST-143","종로1,2,3,4가동_002_2","1","5","1025"
"20240717","도착시간","1300","ST-1807","종로1,2,3,4가동_007_1","ST-142","종로1,2,3,4가동_002_1","1","8","983"
"20240717","도착시간","1300","ST-181","종로1,2,3,4가동_003_5","ST-181","종로1,2,3,4가동_003_5","1","80","3154"
"20240717","도착시간","1300","ST-1836","천호3동_020_1","ST-2749","길동_012_1","1","6","772"
"20240717","도착시간","1300","ST-1838","천호3동_040_1","ST-499","명일1동_007_1","1","26","2377"
"20240717","도착시간","1300","ST-1839","성내3동_018_2","ST-3150","오륜동_002_7","1","",""
"20240717","도착시간","1300","ST-1860","위례동_057_2","ST-2598","장지동_044_2","1","88","1328"
"20240717","도착시간","1300","ST-1862","잠실3동_049_1","ST-1070","송파1동_014_1","1","18","2482"
"20240717","도착시간","1300","ST-1867","잠실3동_061_1","ST-1729","삼전동_044_1","1","10","1250"
"20240717","도착시간","1300","ST-1897","대치1동_010_1","ST-1660","자양3동_013_1","1","42","8146"
"20240717","도착시간","1300","ST-1902","서초2동_010_1","ST-761","서초2동_004_2","1","6","600"
"20240717","도착시간","1300","ST-1915","방배본동_021_1","ST-1655","반포2동_028_1","1","1","353"
"20240717","도착시간","1300","ST-1916","방배본동_030_1","ST-2669","방배3동_025_1","1","22","1675"
"20240717","도착시간","1300","ST-1924","반포4동_030_1","ST-1916","방배본동_030_1","1","7","1249"
"20240717","도착시간","1300","ST-1947","항동_009_1","ST-1948","항동_003_1","1","28","1370"
"20240717","도착시간","1300","ST-1973","당산2동_037_1","ST-2646","여의동_002_10","1","16","2625"
"20240717","도착시간","1300","ST-1973","당산2동_037_1","ST-295","당산2동_025_1","1","4","817"
"20240717","도착시간","1300","ST-198","신당동_004_1","ST-168","가회동_003_1","1","34","4643"
"20240717","도착시간","1300","ST-1990","영등포본동_020_2","ST-306","영등포동_054_1","1","4","722"
"20240717","도착시간","1300","ST-1730","송파1동_038_1","ST-1070","송파1동_014_1","1","3","693"
"20240717","도착시간","1300","ST-1735","서초1동_031_1","ST-764","서초3동_057_1","1","4","720"
"20240717","도착시간","1300","ST-2029","우장산동_029_1","ST-834","등촌3동_002_1","1","10","1644"
"20240717","도착시간","1300","ST-2031","가양1동_018_1","ST-1709","가양1동_016_4","1","4","684"
"20240717","도착시간","1300","ST-2031","가양1동_018_1","ST-2044","가양1동_012_11","1","4","536"
"20240717","도착시간","1300","ST-2035","가양1동_016_5","ST-2056","발산1동_035_2","1","78","1065"
"20240717","도착시간","1300","ST-2041","가양1동_014_3","ST-2036","가양1동_017_2","1","9","1421"
"20240717","도착시간","1300","ST-205","도화동_004_1","ST-205","도화동_004_1","1","11","1226"
"20240717","도착시간","1300","ST-1479","응암1동_028_1","ST-1029","녹번동_029_1","1","6","620"
"20240717","도착시간","1300","ST-1483","진관동_108_1","ST-452","진관동_049_1","1","12","1579"
"20240717","도착시간","1300","ST-1510","등촌1동_043_1","ST-2888","우장산동_044_1","1","8","1695"
"20240717","도착시간","1300","ST-1510","등촌1동_043_1","ST-516","등촌1동_012_1","1","3","693"
"20240717","도착시간","1300","ST-1512","등촌1동_019_1","ST-2994","등촌1동_016_1","1","4","602"
"20240717","도착시간","1300","ST-1517","발산1동_001_1","ST-1065","가양1동_016_2","1","5","735"
"20240717","도착시간","1300","ST-1517","발산1동_001_1","ST-835","발산1동_002_1","1","7","978"
"20240717","도착시간","1300","ST-152","필동_005_1","ST-1437","을지로동_003_1","1","3","396"
"20240717","도착시간","1300","ST-152","필동_005_1","ST-1777","명동_003_1","1","8","998"
"20240717","도착시간","1300","ST-1523","고척2동_002_1","ST-2692","신정7동_001_3","1","9","1720"
"20240717","도착시간","1300","ST-1528","오류2동_006_1","ST-1233","수궁동_038_1","1","4","800"
"20240717","도착시간","1300","ST-1546","조원동_019_1","ST-705","난곡동_008_1","1","17","2760"
"20240717","도착시간","1300","ST-1555","잠원동_050_1","ST-1161","잠원동_042_1","1","10","990"
"20240717","도착시간","1300","ST-1556","서초2동_002_1","ST-2948","남현동_008_1","1","45","6359"
"20240717","도착시간","1300","ST-1592","장지동_007_2","ST-1592","장지동_007_2","1","",""
"20240717","도착시간","1300","ST-1599","금호4가동_002_1","ST-245","금호4가동_005_1","1","3","567"
"20240717","도착시간","1300","ST-1607","종로1,2,3,4가동_002_3","ST-150","종로1,2,3,4가동_005_2","1","4","441"
"20240717","도착시간","1300","ST-1609","숭인2동_005_1","ST-177","숭인2동_005_2","1","55","2729"
"20240717","도착시간","1300","ST-2152","서교동_041_1","ST-2157","연남동_010_1","1","7","1148"
"20240717","도착시간","1300","ST-2156","합정동_006_1","ST-5","망원1동_024_1","1","33","378"
"20240717","도착시간","1300","ST-2167","서교동_008_1","ST-4","서교동_020_1","1","10","1180"
"20240717","도착시간","1300","ST-2210","연희동_055_1","ST-232","남가좌1동_014_1","1","",""
"20240717","도착시간","1300","ST-2222","월곡2동_030_1","ST-1631","제기동_032_1","1","15","2630"
"20240717","도착시간","1300","ST-223","남가좌1동_016_2","ST-3113","남가좌2동_021_1","1","119","1130"
"20240717","도착시간","1300","ST-2231","석관동_068_1","ST-2505","이문2동_017_1","1","33","2413"
"20240717","도착시간","1300","ST-2236","장위3동_010_1","ST-2793","장위2동_005_1","1","6","1199"
"20240717","도착시간","1300","ST-2237","장위3동_012_1","ST-2237","장위3동_012_1","1","",""
"20240717","도착시간","1300","ST-2280","이문1동_032_1","ST-401","이문1동_026_1","1","3","489"
"20240717","도착시간","1300","ST-2299","상봉1동_003_1","ST-1375","상봉2동_014_2","1","3","845"
"20240717","도착시간","1300","ST-2308","화양동_008_2","ST-1661","자양4동_009_1","1","",""
"20240717","도착시간","1300","ST-2308","화양동_008_2","ST-974","화양동_008_5","1","46","2662"
"20240717","도착시간","1300","ST-2308","화양동_008_2","ST-987","자양3동_002_1","1","3","526"
