기준_날짜,집계_기준,기준_시간대,시작_대여소_ID,시작_대여소명,종료_대여소_ID,종료_대여소명,전체_건수,전체_이용_분,전체_이용_거리,
20240102,출발시간,10,ST-417,문래동_024_1,ST-285,문래동_057_1,1,3,230,
20240102,출발시간,10,ST-454,대조동_024_1,ST-33,북가좌2동_004_1,1,15,3740,
20240102,출발시간,10,ST-488,암사1동_044_1,ST-1621,천호1동_042_1,1,5,912,
20240102,출발시간,10,ST-528,등촌2동_002_1,ST-528,등촌2동_002_1,1,47,4960,
20240102,도착시간,10,ST-2411,공항동_001_1,ST-2884,발산1동_012_6,1,5,142,
20240102,도착시간,5,ST-3051,충현동_034_1,ST-2199,천연동_001_2,1,4,940,
20240102,도착시간,5,ST-3267,용답동_016_1,ST-2420,사근동_007_2,1,5,858,
20240102,도착시간,5,ST-431,목4동_048_1,ST-310,목4동_047_1,1,2,0,
20240102,도착시간,5,ST-493,천호2동_058_1,ST-3209,천호2동_048_1,1,4,624,
20240102,도착시간,5,ST-638,독산1동_003_2,ST-638,독산1동_003_2,1,0,0,
20240102,도착시간,5,ST-669,구로3동_008_1,ST-1220,구로5동_045_1,1,5,778,
20240102,도착시간,5,ST-757,방배4동_026_2,ST-1916,방배본동_030_1,1,3,699,
20240102,도착시간,5,ST-895,거여1동_018_1,ST-2988,위례동_001_4,1,4,815,
20240102,도착시간,5,ST-920,개봉1동_051_4,ST-678,개봉1동_046_1,1,6,1272,
20240102,출발시간,10,ST-1041,성내1동_033_1,ST-1041,성내1동_033_1,1,50,1676,
20240102,출발시간,10,ST-1053,명일2동_004_1,ST-1621,천호1동_042_1,1,11,1880,
20240102,출발시간,10,ST-1063,가양1동_039_1,ST-2031,가양1동_039_8,1,3,687,
20240102,출발시간,10,ST-1065,가양1동_040_1,ST-2557,화곡6동_022_1,1,8,1510,
20240102,출발시간,10,ST-113,자양2동_012_1,ST-546,잠실본동_005_1,1,25,4230,
20240102,출발시간,10,ST-1239,오류2동_046_1,ST-1243,오류2동_071_1,1,2,0,
20240102,출발시간,10,ST-1249,등촌3동_042_1,ST-1508,염창동_055_3,1,11,1980,
20240102,출발시간,10,ST-1249,등촌3동_042_1,ST-2557,화곡6동_022_1,1,8,720,
20240102,출발시간,10,ST-1275,구로5동_059_1,ST-702,신림동_029_1,1,19,4467,
20240102,출발시간,10,ST-1275,구로5동_059_1,ST-936,구로3동_037_2,1,10,2069,
20240102,출발시간,10,ST-1277,가산동_003_3,ST-1277,가산동_003_3,1,56,3609,
20240102,출발시간,10,ST-1287,하계1동_002_1,ST-2088,창4동_050_1,1,15,2429,
20240102,출발시간,10,ST-1339,이촌1동_003_1,ST-2924,한강로동_013_2,1,6,1110,
20240102,출발시간,10,ST-1342,남영동_001_2,ST-3082,청파동_024_1,1,3,605,
20240102,출발시간,10,ST-1343,원효로2동_027_1,ST-3080,원효로1동_017_1,1,9,1390,
20240102,출발시간,10,ST-1347,안암동_011_1,ST-369,왕십리도선동_018_1,1,12,2628,
20240102,출발시간,10,ST-1386,정릉1동_016_1,ST-563,길음1동_075_2,1,6,1140,
20240102,출발시간,10,ST-1409,잠실4동_055_1,ST-387,광장동_048_1,1,49,6150,
20240102,출발시간,10,ST-3145,가양1동_039_21,ST-1710,발산1동_057_1,1,4,594,
20240102,출발시간,10,ST-1447,전농2동_037_1,ST-2305,자양3동_002_1,1,24,6090,
20240102,출발시간,10,ST-1454,보문동_014_1,ST-1215,안암동_023_1,1,5,859,
20240102,출발시간,10,ST-1474,공릉1동_063_1,ST-1474,공릉1동_063_1,1,0,0,
20240102,출발시간,10,ST-1474,공릉1동_063_1,ST-2075,월계3동_041_1,1,6,811,
20240102,출발시간,10,ST-1474,공릉1동_063_1,ST-2726,창4동_004_1,1,31,5502,
20240102,출발시간,10,ST-1474,공릉1동_063_1,ST-2971,월계2동_009_1,1,23,3720,
20240102,출발시간,10,ST-1491,홍제2동_005_1,ST-2194,홍은1동_017_1,1,15,1214,
20240102,출발시간,10,ST-1522,개봉2동_039_1,ST-294,당산2동_003_3,1,34,6354,
20240102,출발시간,10,ST-153,종로1·2·3·4가동_001_2,ST-2565,종로1·2·3·4가동_006_3,1,7,667,
20240102,출발시간,10,ST-158,이화동_006_1,ST-1812,창신1동_008_1,1,7,1340,
20240102,출발시간,10,ST-1675,대흥동_020_1,ST-206,용강동_021_1,1,13,1770,
20240102,출발시간,10,ST-1681,잠실6동_031_3,ST-1681,잠실6동_031_3,1,0,0,
20240102,출발시간,10,ST-1681,잠실6동_031_3,ST-1842,천호3동_039_1,1,17,2220,
20240102,출발시간,10,ST-1731,목1동_003_1,ST-2960,신정7동_016_1,1,18,1782,
20240102,출발시간,10,ST-1761,소공동_005_1,ST-3107,충현동_028_2,1,7,1080,
20240102,출발시간,10,ST-1834,천호3동_001_1,ST-1044,둔촌2동_001_1,1,7,912,
20240102,출발시간,10,ST-1842,천호3동_039_1,ST-1621,천호1동_042_1,1,14,1400,
20240102,출발시간,10,ST-300,신길6동_030_1,ST-1268,보라매동_002_1,1,42,3825,
20240102,출발시간,10,ST-189,동화동_002_1,ST-198,신당동_002_1,1,4,717,
20240102,출발시간,10,ST-1908,반포3동_035_1,ST-1923,잠원동_020_1,1,79,1616,
20240102,출발시간,10,ST-2045,가양1동_039_16,ST-2037,가양1동_043_1,1,6,791,
20240102,출발시간,10,ST-2074,월계1동_024_1,ST-2715,공릉1동_019_1,1,10,1579,
20240102,출발시간,10,ST-2077,상계5동_055_1,ST-2077,상계5동_055_1,2,15,1600,
20240102,출발시간,10,ST-2077,상계5동_055_1,ST-3173,이문1동_043_1,1,37,8728,
20240102,출발시간,10,ST-2134,인수동_021_1,ST-2406,월곡1동_004_1,1,42,3360,
20240102,출발시간,10,ST-2137,번1동_030_2,ST-948,미아동_010_4,1,10,270,
20240102,출발시간,10,ST-2270,휘경2동_009_1,ST-404,청량리동_010_2,1,14,1720,
20240102,출발시간,10,ST-2284,면목4동_014_1,ST-1335,면목2동_039_1,1,8,1780,
20240102,출발시간,10,ST-2292,묵1동_001_1,ST-971,월계3동_017_1,1,7,1612,
20240102,출발시간,10,ST-2401,번3동_008_1,ST-1725,번3동_034_2,1,4,523,
20240102,출발시간,10,ST-2482,방화1동_040_1,ST-2555,공항동_026_2,1,5,1200,
20240102,출발시간,10,ST-2555,공항동_026_2,ST-2832,발산1동_078_1,1,6,1120,
20240102,출발시간,10,ST-2641,독산4동_007_1,ST-639,독산1동_026_1,1,7,893,
20240102,출발시간,10,ST-2653,신대방1동_039_1,ST-885,삼성동_011_1,1,26,4379,
20240102,출발시간,10,ST-2655,양재2동_023_2,ST-2668,양재2동_009_2,1,4,411,
20240102,출발시간,10,ST-2711,중계1동_001_1,ST-2717,상계2동_031_1,1,3,660,
20240102,출발시간,10,ST-2719,중계본동_025_1,ST-3149,중계4동_007_1,1,5,914,
20240102,출발시간,10,ST-2744,강일동_001_5,ST-504,강일동_002_6,1,4,410,
20240102,출발시간,10,ST-2803,대방동_015_3,ST-877,노량진1동_001_5,1,8,1871,
20240102,출발시간,10,ST-2846,면목3·8동_054_1,ST-2293,중화1동_007_1,1,18,2746,
20240102,출발시간,10,ST-2974,상암동_025_4,ST-77,상암동_001_2,1,6,825,
20240102,출발시간,10,ST-300,신길6동_030_1,ST-1540,구로5동_049_1,1,24,3374,
20240102,출발시간,10,ST-3058,진관동_038_8,ST-1483,진관동_038_4,1,5,550,
20240102,출발시간,10,ST-3060,공릉2동_024_1,ST-855,신내2동_039_1,1,23,3901,
20240102,출발시간,10,ST-501,길동_049_1,ST-3154,둔촌1동_020_1,1,8,1435,
20240102,출발시간,10,ST-311,목1동_040_1,ST-1005,신정1동_027_1,1,13,3120,
20240102,출발시간,10,ST-311,목1동_040_1,ST-315,신정6동_014_1,1,4,770,
20240102,출발시간,10,ST-3125,염창동_056_1,ST-834,등촌3동_053_4,1,17,2086,
20240102,출발시간,10,ST-372,마장동_034_2,ST-3267,용답동_016_1,1,5,1220,
20240102,출발시간,10,ST-3136,성수2가3동_002_2,ST-3258,용신동_037_1,1,33,5650,
20240102,출발시간,10,ST-3214,방이2동_007_1,ST-3214,방이2동_007_1,1,0,0,
20240102,출발시간,10,ST-361,송정동_002_1,ST-103,송정동_023_1,1,6,1201,
20240102,출발시간,10,ST-377,구의3동_027_1,ST-2830,구의2동_029_1,1,6,1690,
20240102,출발시간,10,ST-413,당산1동_002_1,ST-422,당산2동_004_2,1,27,1590,
20240102,출발시간,10,ST-454,대조동_024_1,ST-1029,녹번동_041_1,1,9,3740,
20240102,출발시간,10,ST-454,대조동_024_1,ST-2264,역촌동_073_1,1,11,1955,
20240102,출발시간,10,ST-503,성내1동_003_1,ST-1420,성내3동_030_1,1,7,1109,
20240102,출발시간,10,ST-508,방화1동_008_1,ST-510,방화2동_033_1,1,7,1165,
20240102,출발시간,10,ST-525,우장산동_065_1,ST-2003,신월1동_020_1,1,14,1415,
20240102,출발시간,10,ST-563,길음1동_075_2,ST-1203,월곡1동_022_1,1,6,1207,
20240102,출발시간,10,ST-596,신내2동_002_2,ST-593,신내1동_025_1,1,7,1210,
20240102,출발시간,10,ST-650,수유3동_021_1,ST-644,송천동_005_1,1,11,2040,
20240102,출발시간,10,ST-699,노량진2동_015_1,ST-1268,보라매동_002_1,1,22,3394,
20240102,출발시간,10,ST-850,상봉2동_001_1,ST-3006,망우본동_017_1,1,11,1859,
20240102,출발시간,10,ST-882,은천동_039_1,ST-724,서원동_043_1,1,6,1247,
20240102,출발시간,10,ST-908,방이1동_011_1,ST-1590,잠실3동_070_3,1,39,1937,
20240102,출발시간,10,ST-957,개포1동_010_1,ST-1897,대치1동_001_1,1,19,2005,
20240102,출발시간,10,ST-988,자양3동_029_1,ST-1661,자양4동_005_1,1,2,0,
20240102,도착시간,10,ST-1042,상일동_025_1,ST-1850,고덕2동_014_1,1,10,1642,
20240102,도착시간,10,ST-1061,천호1동_039_1,ST-1050,고덕1동_028_1,1,7,1399,
20240102,도착시간,10,ST-1063,가양1동_039_1,ST-2031,가양1동_039_8,1,3,687,
20240102,도착시간,10,ST-1065,가양1동_040_1,ST-2613,우장산동_004_1,1,4,636,
20240102,도착시간,10,ST-1065,가양1동_040_1,ST-835,발산1동_001_1,1,7,771,
20240102,도착시간,10,ST-1086,오륜동_001_1,ST-1681,잠실6동_031_3,1,9,1484,
20240102,도착시간,10,ST-1109,수유3동_016_1,ST-654,인수동_009_1,1,6,1190,
20240102,도착시간,10,ST-1111,공릉1동_067_1,ST-579,석관동_029_1,1,9,1668,
20240102,도착시간,10,ST-1201,동선동_031_1,ST-1455,안암동_026_1,1,7,900,
20240102,도착시간,10,ST-1270,신림동_030_1,ST-733,신대방2동_027_3,1,7,1420,
20240102,도착시간,10,ST-1439,광희동_006_1,ST-197,다산동_016_1,1,7,790,
20240102,도착시간,10,ST-1465,방학1동_036_1,ST-3269,방학1동_021_1,1,4,300,
20240102,도착시간,10,ST-1474,공릉1동_063_1,ST-1474,공릉1동_063_1,1,0,0,
20240102,도착시간,10,ST-1479,응암1동_019_1,ST-2785,응암1동_013_1,1,5,820,
20240102,도착시간,10,ST-1492,북아현동_001_2,ST-2200,북아현동_008_1,1,1,0,
20240102,도착시간,10,ST-1546,조원동_004_1,ST-2826,신대방1동_014_1,1,6,604,
20240102,도착시간,10,ST-1584,잠실6동_025_1,ST-2833,석촌동_021_1,1,8,1140,
20240102,도착시간,10,ST-160,종로5·6가동_001_1,ST-1456,성북동_032_1,1,9,2077,
20240102,도착시간,10,ST-1631,제기동_038_1,ST-269,제기동_013_1,1,7,1190,
20240102,도착시간,10,ST-1672,상계9동_042_1,ST-1640,상계9동_018_1,1,2,352,
20240102,도착시간,10,ST-1681,잠실6동_031_3,ST-1681,잠실6동_031_3,1,0,0,
20240102,도착시간,10,ST-1691,대흥동_021_1,ST-15,서강동_025_1,1,11,1535,
20240102,도착시간,10,ST-1691,대흥동_021_1,ST-3019,서강동_030_1,1,12,2020,
20240102,도착시간,10,ST-1720,오륜동_001_5,ST-892,방이1동_017_1,1,6,973,
20240102,도착시간,10,ST-1731,목1동_003_1,ST-1504,신정7동_007_1,1,13,2386,
20240102,도착시간,10,ST-1805,종로1·2·3·4가동_008_4,ST-119,사직동_007_1,2,12,1748,
20240102,도착시간,10,ST-1977,문래동_047_1,ST-419,당산1동_040_1,1,5,622,
20240102,도착시간,10,ST-2016,목1동_044_1,ST-2958,양평1동_006_1,1,7,1164,
20240102,도착시간,10,ST-2031,가양1동_039_8,ST-1709,가양1동_039_5,1,3,755,
20240102,도착시간,10,ST-2077,상계5동_055_1,ST-2077,상계5동_055_1,1,0,0,
20240102,도착시간,10,ST-2125,번1동_030_1,ST-860,번2동_008_1,1,9,990,
20240102,도착시간,10,ST-2165,상암동_025_3,ST-2977,상암동_031_3,1,8,1284,
20240102,도착시간,10,ST-2264,역촌동_073_1,ST-479,역촌동_068_1,1,3,532,
20240102,도착시간,10,ST-23,신수동_004_1,ST-201,아현동_049_1,1,8,1679,
20240102,도착시간,10,ST-2308,화양동_041_2,ST-1378,구의1동_005_1,1,7,1470,
20240102,출발시간,15,ST-1123,공릉1동_006_1,ST-866,월계3동_009_1,1,5,943,
20240102,출발시간,15,ST-1150,노량진1동_041_1,ST-688,대방동_075_1,1,16,2117,
20240102,출발시간,15,ST-1284,중계4동_028_1,ST-2701,중계4동_005_1,1,17,1150,
20240102,출발시간,15,ST-1510,등촌1동_001_1,ST-1646,등촌3동_039_1,1,5,817,
20240102,출발시간,15,ST-1689,가양1동_039_3,ST-522,우장산동_004_2,1,7,1063,
20240102,출발시간,15,ST-1691,대흥동_021_1,ST-2152,서교동_030_1,1,14,1790,
20240102,출발시간,15,ST-1842,천호3동_039_1,ST-501,길동_049_1,1,8,1594,
20240102,출발시간,15,ST-1902,서초2동_020_1,ST-764,서초3동_037_1,1,5,880,
20240102,출발시간,15,ST-2023,가양1동_022_1,ST-2888,우장산동_020_1,1,13,2115,
20240102,출발시간,15,ST-2029,우장산동_040_1,ST-2029,우장산동_040_1,1,52,2409,
20240102,출발시간,15,ST-2398,신정6동_049_1,ST-420,영등포동_027_1,1,37,3620,
20240102,출발시간,15,ST-2486,공항동_006_2,ST-1254,방화1동_017_1,1,9,1742,
20240102,출발시간,15,ST-2589,장지동_005_1,ST-2796,송파2동_033_1,1,15,2350,
20240102,출발시간,15,ST-2653,신대방1동_039_1,ST-285,문래동_057_1,1,32,4670,
20240102,출발시간,15,ST-3089,신정7동_042_1,ST-2397,신정6동_048_1,1,5,640,
20240102,출발시간,15,ST-3142,영등포본동_015_4,ST-417,문래동_024_1,1,17,1910,
20240102,출발시간,15,ST-3248,둔촌2동_049_1,ST-3154,둔촌1동_020_1,1,8,523,
20240102,출발시간,15,ST-350,북가좌1동_010_1,ST-455,응암1동_032_1,1,18,2752,
20240102,출발시간,15,ST-422,당산2동_004_2,ST-1677,당산1동_015_1,1,7,1070,
20240102,출발시간,15,ST-446,성수2가1동_020_1,ST-375,성수1가1동_007_1,1,9,1110,
20240102,출발시간,15,ST-463,증산동_004_1,ST-3095,증산동_028_1,1,16,1107,
20240102,출발시간,15,ST-517,염창동_009_1,ST-1400,목3동_039_1,1,8,1520,
20240102,출발시간,15,ST-782,개포2동_029_2,ST-823,일원2동_002_1,1,23,2210,
20240102,출발시간,15,ST-904,문정2동_033_1,ST-1578,세곡동_054_1,1,9,929,
20240102,도착시간,15,ST-1065,가양1동_040_1,ST-2557,화곡6동_022_1,1,8,1510,
20240102,도착시간,15,ST-1339,이촌1동_003_1,ST-2924,한강로동_013_2,1,6,1110,
20240102,도착시간,15,ST-1866,석촌동_002_1,ST-1728,잠실본동_030_1,1,12,1960,
20240102,도착시간,15,ST-1909,반포3동_035_2,ST-1910,반포3동_001_1,1,7,561,
20240102,도착시간,10,ST-2486,공항동_006_2,ST-1517,발산1동_012_1,1,14,2236,
20240102,도착시간,10,ST-2502,용신동_003_1,ST-397,용신동_039_1,1,10,1310,
20240102,도착시간,15,ST-1070,송파1동_010_1,ST-840,잠실3동_018_1,1,7,1268,
20240102,도착시간,10,ST-2538,발산1동_012_5,ST-2993,발산1동_060_2,1,7,1260,
20240102,도착시간,10,ST-258,자양2동_046_1,ST-1661,자양4동_005_1,1,8,1385,
20240102,도착시간,10,ST-2732,천호2동_057_1,ST-2749,길동_085_1,1,6,1286,
20240102,도착시간,10,ST-2732,천호2동_057_1,ST-488,암사1동_044_1,1,7,1613,
20240102,도착시간,10,ST-2738,둔촌2동_002_1,ST-1874,오륜동_041_1,1,8,1990,
20240102,도착시간,10,ST-2744,강일동_001_5,ST-504,강일동_002_6,1,4,410,
20240102,도착시간,10,ST-2749,길동_085_1,ST-1420,성내3동_030_1,1,4,1172,
20240102,도착시간,10,ST-282,양평1동_012_1,ST-1649,영등포동_012_1,1,10,1571,
20240102,도착시간,10,ST-3015,상계6·7동_058_1,ST-1283,상계2동_023_1,1,8,1430,
20240102,도착시간,10,ST-3060,공릉2동_024_1,ST-2078,하계1동_027_1,1,7,1122,
20240102,도착시간,10,ST-307,신길7동_001_2,ST-307,신길7동_001_2,1,4,70,
20240102,도착시간,10,ST-3142,영등포본동_015_4,ST-3142,영등포본동_015_4,1,3,0,
20240102,도착시간,10,ST-3145,가양1동_039_21,ST-522,우장산동_004_2,1,5,1439,
20240102,도착시간,10,ST-3189,수궁동_048_2,ST-2828,오류2동_054_2,1,6,1000,
20240102,도착시간,10,ST-3214,방이2동_007_1,ST-3214,방이2동_007_1,1,0,0,
20240102,도착시간,10,ST-444,혜화동_037_2,ST-1817,혜화동_004_1,1,2,270,
20240102,도착시간,10,ST-453,진관동_038_9,ST-1035,불광2동_021_1,1,10,1980,
20240102,도착시간,10,ST-555,남가좌2동_002_2,ST-2533,성산2동_008_1,1,8,1750,
20240102,도착시간,10,ST-562,정릉3동_030_1,ST-563,길음1동_075_2,1,7,2440,
20240102,도착시간,10,ST-639,독산1동_026_1,ST-1933,독산1동_025_2,1,8,1195,
20240102,도착시간,10,ST-72,여의동_005_15,ST-66,여의동_005_14,1,3,108,
20240102,도착시간,10,ST-907,문정2동_034_1,ST-2588,장지동_012_1,1,4,757,
20240102,도착시간,10,ST-97,화양동_040_1,ST-253,군자동_038_2,1,4,1101,
20240102,도착시간,10,ST-975,방화1동_055_2,ST-2031,가양1동_039_8,1,4,820,
20240102,도착시간,10,ST-988,자양3동_029_1,ST-1661,자양4동_005_1,1,2,0,
20240102,출발시간,15,ST-1046,성내2동_015_1,ST-1045,성내2동_007_1,1,1,0,
20240102,출발시간,15,ST-1077,가락2동_018_1,ST-1793,가락1동_001_2,1,17,2225,
20240102,출발시간,15,ST-1125,상계6·7동_001_1,ST-1470,창4동_040_1,1,5,1240,
20240102,출발시간,15,ST-1197,왕십리도선동_028_1,ST-2430,회현동_004_3,1,32,5020,
20240102,출발시간,15,ST-1270,신림동_030_1,ST-1546,조원동_004_1,1,9,1730,
20240102,출발시간,15,ST-1284,중계4동_028_1,ST-1473,중계본동_032_1,1,21,1353,
20240102,출발시간,15,ST-1291,상계6·7동_002_1,ST-2094,방학1동_015_1,1,10,2116,
20240102,출발시간,15,ST-1332,상봉2동_002_2,ST-1279,상계6·7동_001_2,1,50,9330,
20240102,출발시간,15,ST-1342,남영동_001_2,ST-1341,용문동_021_1,1,6,1070,
20240102,출발시간,15,ST-1390,수유2동_030_1,ST-1423,수유1동_027_1,1,8,1311,
20240102,출발시간,15,ST-1397,성산2동_059_1,ST-339,망원1동_037_1,1,24,3370,
20240102,출발시간,15,ST-1474,공릉1동_063_1,ST-2081,하계1동_047_1,1,13,2029,
20240102,출발시간,15,ST-2035,가양1동_039_11,ST-2037,가양1동_043_1,1,5,990,
20240102,출발시간,15,ST-1474,공릉1동_063_1,ST-735,공릉1동_012_1,1,8,989,
20240102,출발시간,15,ST-1482,불광1동_072_1,ST-478,역촌동_038_1,1,14,1380,
20240102,출발시간,15,ST-1508,염창동_055_3,ST-2773,목5동_063_1,1,22,2200,
20240102,출발시간,15,ST-20,서교동_029_1,ST-2152,서교동_030_1,1,53,2150,
20240102,출발시간,15,ST-1527,오류2동_002_1,ST-2997,오류1동_040_1,1,5,904,
20240102,출발시간,15,ST-1586,잠실6동_031_1,ST-840,잠실3동_018_1,1,7,720,
20240102,출발시간,15,ST-1647,공항동_013_1,ST-1253,방화1동_056_1,1,5,965,
20240102,출발시간,15,ST-1695,방화2동_003_1,ST-2484,방화2동_003_3,1,8,1312,
20240102,출발시간,15,ST-17,홍은2동_001_1,ST-25,홍제3동_003_1,1,3,687,
20240102,출발시간,15,ST-1767,명일2동_007_2,ST-1050,고덕1동_028_1,1,9,1516,
20240102,출발시간,15,ST-1812,창신1동_008_1,ST-1812,창신1동_008_1,1,24,746,
20240102,출발시간,15,ST-1851,석촌동_053_1,ST-546,잠실본동_005_1,1,14,1926,
20240102,출발시간,15,ST-1900,서초4동_048_1,ST-1152,사당3동_024_1,1,34,6591,
20240102,출발시간,15,ST-1973,당산2동_032_1,ST-1973,당산2동_032_1,1,0,0,
20240102,출발시간,15,ST-1973,당산2동_032_1,ST-1990,영등포본동_015_3,1,23,2389,
20240102,출발시간,15,ST-198,신당동_002_1,ST-2420,사근동_007_2,1,21,4611,
20240102,출발시간,15,ST-1991,신길6동_026_1,ST-687,노량진2동_020_1,1,16,2350,
20240102,출발시간,15,ST-2040,가양1동_040_3,ST-824,방화1동_038_1,1,20,2700,
20240102,출발시간,15,ST-214,공덕동_011_1,ST-3160,여의동_026_1,1,39,4231,
20240102,출발시간,15,ST-2195,홍은2동_009_1,ST-2194,홍은1동_017_1,1,4,560,
20240102,출발시간,15,ST-2274,제기동_015_1,ST-401,이문1동_056_1,1,17,2971,
20240102,출발시간,15,ST-2301,면목5동_001_2,ST-396,휘경2동_032_2,1,10,1471,
20240102,출발시간,15,ST-629,시흥1동_040_1,ST-1536,시흥1동_051_1,1,3,385,
20240102,출발시간,15,ST-232,남가좌1동_011_1,ST-231,홍은2동_036_1,1,10,1900,
20240102,출발시간,15,ST-2353,대방동_015_2,ST-2654,신대방2동_019_1,1,13,2170,
20240102,출발시간,15,ST-2353,대방동_015_2,ST-3143,서림동_013_1,1,39,5086,
20240102,출발시간,15,ST-2380,청룡동_006_1,ST-1546,조원동_004_1,1,15,3092,
20240102,출발시간,15,ST-257,자양1동_042_1,ST-1378,구의1동_005_1,1,9,1190,
20240102,출발시간,15,ST-259,구의2동_033_1,ST-253,군자동_038_2,1,7,1290,
20240102,출발시간,15,ST-271,용신동_054_1,ST-827,안암동_030_1,1,5,937,
20240102,출발시간,15,ST-308,목2동_020_1,ST-1015,목5동_001_1,1,4,1000,
20240102,출발시간,15,ST-2749,길동_085_1,ST-1842,천호3동_039_1,1,6,1170,
20240102,출발시간,15,ST-2837,삼성2동_004_1,ST-1885,삼성1동_022_1,1,3,860,
20240102,출발시간,15,ST-2983,아현동_012_1,ST-41,신촌동_005_2,1,9,1274,
20240102,출발시간,15,ST-304,도림동_035_1,ST-304,도림동_035_1,1,38,2464,
20240102,출발시간,15,ST-307,신길7동_001_2,ST-63,여의동_045_1,1,6,642,
20240102,출발시간,15,ST-3089,신정7동_042_1,ST-2879,신정2동_017_1,1,12,1840,
20240102,출발시간,15,ST-311,목1동_040_1,ST-2960,신정7동_016_1,1,9,1650,
20240102,출발시간,15,ST-313,신월2동_027_1,ST-1227,개봉1동_050_1,1,22,3101,
20240102,출발시간,15,ST-318,신월2동_038_1,ST-320,신월3동_033_1,1,17,2415,
20240102,출발시간,15,ST-350,북가좌1동_010_1,ST-3279,수색동_007_2,1,51,9790,
